context,label
riti froschheiser,0
cota chisam,0
social security wages,2
14 other (see enclosed notice to employee) |12c,2
antre palomba,0
hotel nirvana,1
omb no . 1545 -0008 this income is taxable and you fail to report it.,2
mo 972-52-265 34764. 57 2900.05 79864 . 47 8438.31 smith shoals,2
nsquared,1
alandria kelln,0
freek gavalas,0
"us elite training, llc",1
vittoria ertz,0
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
lorette isaack,0
ryot briant,0
b employer identification number,2
social security tips,2
zahriah cavinder,0
air force 1 blow off systems,1
syris kolkowski,0
eletrobrás cgtee-companhia de geração térmica de energia elétrica,1
vardan dender,0
medicare wages and tips,2
golden key,1
new cherylport ut 58930-5781,2
sonawala integrated circuit industries private limited,1
humantra,1
dependent care benefits,2
tere schubert photography,1
this information is being furnished to the internal revenue service.,2
ne 681-55-542 46064. 93 3444 . 41 74367.79 17519.88 natasha rue,2
jo-ann woelfel,0
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
chrishea kuiken,0
flying colours - centru de limba engleza,1
michellemarie harborth,0
mena gulf investments partners,1
advance eic payment,2
"atn realty, inc.",1
amber mills timber limited,1
43020 henderson green,2
new empire real estate development,1
berkshire nuzback,0
veramaris,1
leviathan security group,1
mariadelcarmen bedinotti,0
f employee's address and zip code,2
bryasia benders,0
14 other (see enclosed notice to employee) |12c 731,2
advance eic payment,2
"global academy institute of technology foundation, inc.",1
"safe, accurate, se ~ file",2
greysyn bodi,0
copy c for employee's records.,2
eduplace recruitment agency,1
kinady frohberg,0
medicare tax withheld,2
ahamad benneth,0
fall river bakery,1
afocal,1
anthology vintage hire,1
aps distributors,1
centenojr augst,0
queridas kalland,0
federal income tax withheld,2
akelah sembler,0
social security tips,2
hamsini mikrot,0
federal income tax withheld,2
usa auto recovery,1
dependent care benefits,2
a-1 locksmith inc,1
nyaira gale,0
milone sharlow,0
brasserie de houtrak,1
airquote software,1
ruhee oborne,0
bonieta jeanphilippe,0
15 state employer's state id number,2
galen institute,1
shao kopan,0
b employer identification number,2
"smart productions, inc.",1
pt rainbow asia posters,1
wage and tax,2
west texas dermatology ctr,1
fikesjr apilado,0
(see enclosed notice to employee.),2
dekker lins,0
f employee's address and zip code,2
howland messel,0
7698 oneill knolls,2
"shield environmental associates, inc.",1
lake danielle nj,2
porterii fabiszewski,0
gáborné pellecchia,0
holly hill day school,1
transoil marketing,1
rayln rodvold,0
ks 022-95-668 57244 . 99 5104 . 0,2
chucho lemonier,0
myrick pastuch,0
simar caulder,0
advance eic payment,2
arrow institute of meditation,1
visit the irs website,2
kailym tarun,0
gennarina begraj,0
durrace muther,0
ariose software private limited,1
ferreira giombetti,0
morven-halle sirin,0
d control number,2
nykita breckenridge,0
15 state employer's state id number,2
medicare tax withheld,2
161 productions,1
i̇lkay chizmar,0
spasa dainels,0
khadejia marchessault,0
dependent care benefits,2
trustworthyno1 stock broking and advisory llp,1
f employee's address and zip code,2
ciria tedrick,0
grazielli palanza,0
f employee's address and zip code,2
lisia kingsbury,0
federal income tax withheld,2
sociedad valenciana protectora de animales y plantas (svpap),1
flic flac,1
invenst labs llc,1
lucídio levick,0
13 statutory retirement third-party 12b,2
gamtec international,1
mindi maha,0
tejas consultancy,1
12a see instructions for box 12,2
11 nonqualified plans,2
lekai muehlberger,0
hemisphere cyber risk management,1
garine grat,0
ashvath aguillon,0
byrdjr abkemeier,0
employe plan sick pay,2
visit the irs website,2
social security tax withheld,2
92717 jones well,2
f employee's address and zip code,2
manvith condit,0
eann yearta,0
avila plumbing & heating,1
delegal kagarise,0
people&chess,1
swart & co accountants,1
enos stoneburner,0
malayna gladle,0
tristine hajek,0
abla patzer,0
2logical - consultoria farmacêutica,1
this information is being furnished to the internal revenue service. if you are required,2
marqwan perrelli,0
adiuvo analytics ltd,1
basel macaluso,0
litemor distributors,1
thassilo lavalla,0
elloween strickert,0
hochreiter kubaska,0
fotopoulos keach,0
openarc asset management,1
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
14 other (see enclosed notice to employee) | 12c,2
blueline studios inc.,1
employer plan sick pay,2
taisi carasquillo,0
kiera-lee mcduffy,0
elizah lacson,0
zomint,1
soly zapf,0
medicare wages and tips,2
the log house people ltd,1
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
14 other (see enclosed notice to employee) 12c,2
joachim shelstad,0
medicare wages and tips,2
8 allocated tips,2
other (see enclosed notice to employee) | 12c,2
miram davino,0
mindscaling,1
calebe zissler,0
copy c for employee's records.,2
taissa etheredge,0
reissued a employee's social security number,2
department of the treasury--internal revenue service,2
medicare tax withheld,2
"basic 3, inc.",1
vonnette pista,0
kayla-mae vancuren,0
"personal defense training specialties, llc",1
mayetta wiseman,0
lebenshilfe im kreis rottweil ggmbh,1
image4u,1
moriyon soga,0
hélia flumerfelt,0
mcc staffing,1
kenye clar,0
kobi group,1
trayquan harms,0
markolf leneave,0
eiris marketing,1
castle antiques europe,1
kimmo goettig,0
gugandeep halsey,0
13 statutory retirement third-party 12b,2
visit the irs website,2
zubin holst,0
riva xang,0
célian fahie,0
employee plan sick pay h 779,2
teen reach inc,1
wage and tax,2
lens.org,1
comhan neigenfind,0
social security wages,2
employee plan sick pay,2
department of the treasury--internal revenue service,2
charlina everts,0
peregrina garciaroque,0
form w-2 statement,2
zunice,1
westborough wa 29919-2102,2
nwrealite ltd,1
coast counties property mgt,1
crédit agricole payment services,1
tyshanna mccloy,0
copy c for employee's records.,2
instituto vargas de pesquisas e serviços,1
gulianna smitterman,0
12a see instructions for box 12,2
irbin trett,0
zaytoven spera,0
kingisaiah agramonte,0
13 statutor retirement third-party 12b,2
d control number,2
wage and tax,2
advance eic payment,2
inell carine,0
alcea grupp,0
makana windhorst,0
arogyadarpan health & repository private limited,1
10 dependent care benefits,2
matchless geophysical inc.,1
the shuchter group,1
global mobile network pte ltd,1
dharius aashik,0
horter hoggatt,0
social security wages,2
coua seiffert,0
e employee's first name and initial last name,2
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc. 19 local income tax 20 locality name",2
schumacher ascano,0
omotoyosi nealen,0
raef heppell,0
brest tarras,0
form w-2 statement,2
tolv,1
987 laura stravenue,2
angelynna prager,0
form w-2 statement,2
sopho coyle,0
35436 joseph stream,2
brazil trade sp import and export,1
central de compra sanitaria,1
atsys pty ltd,1
social security tips,2
employer's state id number,2
peace partners inc,1
67640 farley garden apt. 8.,2
feedbecker,1
nefeli belmonte,0
59004 obrien haven,2
nelson consulting group,1
simms smeck,0
nakosha manchini,0
ruth othen marketing & media consultant,1
12a see instructions for box 12,2
social security tax withheld,2
14 other (see enclosed notice to employee) | 12c,2
290904 . 82,2
68186 anna pike apt. 267,2
stefaney sambhu,0
batavia housing authority,1
caringhouse projects inc,1
3 statutor retirement third-party 12b,2
instituto millenium (cliente da novas gestoras) ong/think tank: www.institutomillenium.org.com,1
porminas móveis planejados,1
tashiya swaisgood,0
ephrat staino,0
ryanhaven nh 27514-5769,2
freezenova,1
department of the treasury--internal revenue service,2
anastazija seeber,0
tx 347-99-376 55995. 99 3309.07 104237.79 19460.37 kari hill,2
next furniture solution,1
omb no. 1545 -0008 fast! use,2
sako electric corp,1
"renters reference services, inc.",1
pilot tours,1
wage and tax,2
glaum hettel,0
employee lan sick pay,2
zemarion llewlyn,0
12a see instructions for box 12,2
webskoel.nl,1
nv 540-08-411 65327.82 5596.21 172532.66 14153.63 brenda walk,2
ashleynicole mcalmond,0
f employee's address and zip code,2
mykail jeanjacques,0
wave office ltd,1
rossbury tx 17961-3423,2
casa alianza suisse,1
coguan group ag,1
14 other (see enclosed notice to employee) | 12c,2
hastrailer semi trailer,1
duntae vorpahl,0
federal income tax withheld,2
"c employer's name, address, and zip code",2
"wages, tips, other compensation",2
luxuron time,1
vvv commercial solutions,1
lureta vondrak,0
meah bormann,0
advance eic payment,2
"wages, tips, other compensation",2
12a see instructions for box 12,2
quanise vanstone,0
airhotel,1
atlas drywall,1
ut 373-62-656 82740 .79 9273.71 202726.71 23413.52 lee forges,2
ciresila popielarczyk,0
"wages, tips, other compensation",2
pierce davis & perritano llp,1
wilbur deckers,0
favrot roehm,0
digital cortex,1
dependent care benefits,2
department of the treasury--internal revenue service,2
12a see instructions for box 12,2
iconia strevels,0
aventi capital & consulting,1
856 keith harbor apt. 417,2
"gardengrocer, inc",1
national opera studio,1
form w-2 statement,2
d control number,2
federal income tax withheld,2
0091 blair locks suite 012,2
12a see instructions for box 12,2
veijo engbretson,0
"c employer's name, address, and zip code",2
copy c for employee's records.,2
14 other (see enclosed notice to employee) |12c,2
medicare wages and tips,2
12a see instructions for box 12,2
social security tips,2
quentella schweigart,0
publimex,1
carboni vanheusen,0
creativeand,1
"north 37 partners, llc",1
de nieuwe liefde,1
sanara stolarski,0
reissued a employee's social security number,2
3ba s.r.l. ingegneria integrata,1
morairity kastel,0
identities hair & day spa,1
tata teleservices ltd,1
"cnc digital, inc.",1
ataman riveroll,0
tajmir eader,0
bema consulting,1
project happiness mtl,1
social security tax withheld,2
13 statutory retirement third-party 12b,2
12a see instructions for box 12,2
"c employer's name, address, and zip code",2
kerel kroeger,0
12a see instructions for box 12,2
miheroo,1
erma,1
ibiliti underwriting managers,1
jimell bartron,0
hudsonton ak 67847-1657,2
nu squared,1
silo montroy,0
"c employer's name, address, and zip code",2
pavano musolf,0
wage and tax,2
14 other (see enclosed notice to employee) | 12c,2
"16 state wages , tips , etc . 17 state income tax 18 local wages, tips , etc 19 local income tax 20 locality name",2
social security tax withheld,2
digital detox,1
"user lens, inc.",1
emergency management specialists llc,1
chets creek church,1
alfonza lahr,0
lorena bocchi,0
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
de springplank,1
yeraldo dombrowski,0
rowley babicz,0
ondala marketing e eventos,1
proshoppen hjarbæk fjord,1
10 dependent care benefits,2
shravani wheeless,0
the digital farmer,1
"wages, tips, other compensation",2
e employee's first name and initial last name,2
flexpansion ltd. - flexible text expansion,1
10 are benefit,2
10 dependent care benefits,2
13 statutory retirement third-party 12b,2
viborg hypnoterapi,1
loubelle bushra,0
lake hunterberg mo 93714-5127,2
12a see instructions for box 12,2
4riders,1
chateaux assisted living,1
nyier sanpat,0
dnu,1
i am an independent marketer,1
rojas-liriano simor,0
deltamech services ltd,1
daemien modert,0
orcatechs,1
naveh salstrom,0
"c employer's name, address, and zip code",2
this income is taxable and you fail to report it.,2
the meditation tree,1
11 nonqualified plans,2
charleston financial services limited,1
west alexisview dc 24819-7339,2
tillage,1
saihaj hammerle,0
cel coatings industries pte ltd,1
caryann nothem,0
234 victoria streets,2
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
advance eic payment,2
omb no. 1545 -0008 fast! use nsew file at www.irs.gov/efile.,2
"c employer's name, address, and zip code",2
this information is being furnished to the internal revenue service.,2
nelvia petronzio,0
medicare tax withheld,2
siwa space solutions llc,1
jamae sillitoe,0
f employee's address and zip code,2
"wages, tips, other compensation",2
federal income tax withheld,2
medicare wages and tips,2
"susquehanna regional emergency medical services council, inc.",1
15 state employer's state id number,2
e-green training solutions,1
zohha disha,0
kanter bartucca,0
vennis resides,0
instituto chá,1
wage and tax,2
peoplegroup brandsandmanagement,1
shamrock farms llc,1
interstate towing & recovery llc,1
labori carnegie,0
linthicumjr sardo,0
coast brewing company,1
abdriel eberwein,0
christians united for israel,1
newton house weddings,1
"sona medspa international, inc.",1
greogry bimla,0
d control number,2
tezme.org,1
strickland accountancy ltd,1
dakota-jones jarad,0
guohua insurance company,1
department of the treasury--internal revenue service,2
centre for distance communication,1
illia cousineau,0
jessalyn pember,0
"global lawyers - sociedade de advogados, r.l.",1
uk marine consultants limited,1
port tinaside ky 34655-8459,2
jakia barris,0
jet set events hall,1
wypkje ellingham,0
social security tips,2
"safe, accurate, se v file",2
d control number,2
rohena tagala,0
waldon rigueiro,0
give me five entertainment group,1
gandini seguros,1
servizi finanziari,1
13 statutor retirement third-party 126,2
14 other (see enclosed notice to employee) 12c,2
ecomotive,1
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc 19 local income tax 20 locality name",2
bendecido limited,1
advance eic payment,2
social security tips,2
ogheneyoma wenzell,0
"cardinal foods, llc",1
medicare tax withheld,2
kasonya wawrzyniak,0
satia loerwald,0
geanne croslin,0
alevtina pluviose,0
tomia steenburg,0
14 other (see enclosed notice to employee) |12c,2
mertz mccafferty,0
social security wages,2
janaila aldophe,0
logic interactive as,1
3170 hall shoal,2
kromhout buchinski,0
isavel buchs,0
lipodystrophy united,1
medicare wages and tips,2
hvac solutions ltd,1
parie buganski,0
johnsie cagle,0
ergocare - produtos ergonómicos e ajudas técnicas lda.,1
hotel rajmahal - india,1
gamel oplinger,0
saajidah maliska,0
b employer identification number,2
ri 973-70-498 80397.35 7337.38 213354 . 19 29372 .84 hart flats,2
impact partners,1
14 other (see enclosed notice to employee) |12c,2
alerte sunyich,0
e employee's first name and initial last name,2
10 dependent care benefits,2
great east,1
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
mt 176-89-435 45328.7,2
form w-2 statement,2
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
nerti pullus,0
felix erlsten,0
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
this information is being furnished to the internal revenue service. if you are required,2
nobeta,1
242 curtis islands apt. 446,2
streetwise music instruction,1
atoya rentas,0
la super agence sas,1
employe plan sick pay,2
vandal cages llc,1
form w-2 statement,2
arasena enerji̇ petrol i̇nşaat a.ş.,1
graham bell bowman architects,1
the human promise,1
prifocon b.v.,1
manaswini huscher,0
15 state employer's state id number,2
interhim,1
dunkin humpherys,0
vulchan lotthammer,0
medicare wages and tips,2
omni resources,1
porter | @summonporter,1
"wages, tips, other compensation",2
visit the irs website,2
social security tips,2
brandina edgman,0
arelie mourad,0
kusta rogillio,0
authentic bartending,1
omb no. 1545-0008 this income is taxable and you fail to report it.,2
zali buffey,0
department of the treasury--internal revenue service,2
fox sports direct,1
virtual reality church,1
"safe, accurate, se ~ file",2
laverle mitani,0
mk executive travel,1
infobahn international gmbh,1
fróði schneidtmille,0
federal income tax withheld,2
kiko heiden,0
f employee's address and zip code,2
artjoms sau,0
surfanic,1
activesoft consultoria,1
gerken capital associates,1
2734 ian river,2
"thought power, llc.",1
jillie bontempo,0
aqturion bv - adviseurs voor rechtspraktijken,1
hassie wanek,0
13 statutory retirement third-party 12b,2
a little panache,1
f employee's address and zip code,2
social security tax withheld,2
wilmy bloemer,0
medicare tax withheld,2
form w-2 statement,2
denplex international,1
9684.11 boyer mill,2
ibusa,1
department of the treasury--internal revenue service,2
laportia bunts,0
6 medicare tax withheld,2
suchta monarrez,0
social security tax withheld,2
jamillette demattia,0
employee plan sick pay p 485,2
employee plan sick pay,2
hamdah castrey,0
medicare tax withheld,2
azayvion ivel,0
b employer identification number,2
baggusingh mcgrant,0
exponential innovation,1
form w-2 statement,2
"safe, accurate, rsev file visit the irs website",2
olov swansen,0
"qingdao feelongda industry & trade co., ltd.",1
von der völke,1
federal income tax withheld,2
ia 166-13-608 105874.51 9595.52 270596.72 29976.83 sims hill,2
kyndra somesh,0
b employer identification number,2
valiant advance technilogy,1
eadea.net,1
awbt group,1
crispo pullie,0
tarver lusko,0
reissued employee's social security number,2
advance eic payment,2
9301 peterson rest suite 012,2
quiniyah nshima,0
twisted talents,1
asgard beyond,1
f employee's address and zip code,2
baucom hielscher,0
techmarketview llp,1
kammeron gallati,0
kass smash repairs,1
employee plan sick pay,2
jilliam easly,0
dawnette kindschuh,0
fg hospitality group bv,1
"c employer's name, address, and zip code",2
ketela mering,0
jaliyha kassell,0
6033 mullen corners,2
"c employer's name, address, and zip code",2
luckettbd,1
annaleya muckle,0
perkins engines,1
dmp publishing limited,1
jsc stropuva ir ko,1
profile fabrics,1
ademsis,1
"c employer's name, address, and zip code",2
museum of contemporary art santa barbara,1
360 factory,1
ky 364-90-527 110775.85 7483. 27 231706.23 29516.76 jones ridge,2
brinder reinartz,0
al nayzak organization for supportive education and scientific innovation,1
b employer identification number,2
malinalli senz,0
federal income tax withheld,2
iambrandon,1
social security tax withheld,2
nishaaj jaye,0
e employee's first name and initial last name,2
karrina debord,0
proyectos del medio ambiente s.l.,1
softron,1
social security tax withheld,2
lunetta raponi,0
8 allocated tips,2
zelna hubertz,0
dreema rigterink,0
dkaiden abrachinsky,0
fieldsync mobile solutions,1
ayyan deharo,0
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
elowynn degre,0
kaesin rozas,0
caeci-jane eades,0
naeisha bullard,0
employee plan sick pay,2
f employee's address and zip code,2
"c employer's name, address, and zip code",2
deniqua mcelyea,0
tekshapers software solutions,1
14 other (see enclosed notice to employee) | 12c d 475,2
department of the treasury--internal revenue service,2
samanthamouth wa 62445-8393,2
quadris,1
jazael laronde,0
northern hills golf course,1
adz photography,1
"safe, accurate, se file",2
solus informatics,1
"safe, accurate, se file",2
shambrea gomilla,0
13 statutory retirement third-party 12b,2
this information is being furnished to the internal revenue service.,2
akoi carranco,0
11 nonqualified plans,2
15 state employer's state id number,2
heinfried ariail,0
copy c for employee's records.,2
reissued employee's social security number,2
tivine technologies,1
form w-2 statement,2
ziham proveaux,0
ky 307-14-462 60533.2 5335.58 104062.13 14601.34 harrison spur,2
form w-2 statement,2
skvorak haggis,0
boostey,1
govegetable,1
12a see instructions for box 12,2
fab lab cockermouth,1
e-commerce hellas,1
jay-jai laurimore,0
churchville-chili central school district,1
brynnly deitz,0
nemaworkshop,1
cavender residential sales (guildford) limited,1
kiyanna henault,0
darnley martinsen,0
myhotel (wa) pty ltd,1
jahzell entsminger,0
social security tax withheld,2
social security tips,2
13 statutor retirement third-party 12b,2
formway group metering pty ltd,1
social security wages,2
malay buchbinder,0
answer human assets,1
"coloma frozen foods, inc.",1
donatella pallazzo,0
schiedenhelm jurisch,0
ab-maritiem,1
los rancheros mexican rstrnt,1
laresa urch,0
copy c for employee's records.,2
primfood distribution srl,1
sherrills jewelry,1
daemaar group of companies,1
emmy-lou brei,0
yesim brott,0
swiss bioanalytics,1
ashland high school,1
rivera group,1
social security tips,2
nk advisory • audit • outsourcing • tax,1
12a see instructions for box 12,2
matline sanchez-ibarra,0
violet atom,1
visit the irs website,2
15 state employer's state id number,2
kemp care center inc,1
hanson electrical,1
haislynn mello,0
vingru.com,1
redbourne business services,1
pakistan web host,1
al-bar'aa mclaney,0
odilia horneff,0
social security tax withheld,2
social security tax withheld,2
jaylenne atchinson,0
eurêka ! aide et soutien,1
"wages, tips, other compensation",2
esaah goodard,0
"c employer's name, address, and zip code",2
johnston lawrence limited,1
valient market research,1
federal income tax withheld,2
planeta gol club,1
employer plan sick pay,2
studio 21 salon & day spa,1
social security tips,2
cpnb leisure limited,1
microsys,1
kenyea cappiello,0
jcorp inc,1
ga 072-06-393 84101.78 10606.25 127904.31 26891.92 timothy center,2
omb no. 1545 -0008 this income is taxable and you fail to report it.,2
11 nonqualified plans,2
label research & consulting sas,1
rehabilitation advisors,1
praedis financiele hulp,1
michelleton ri 19815-9070 14 other (see enclosed notice to employee) | 12c,2
captiga,1
medicare tax withheld,2
the bulldog hotel,1
nuoyi goad,0
albirta clugston,0
tn 977-64-948 24655. 42 2729.58 52930. 65 6059. 26 carrillo ways,2
sicurex ltda,1
netxbetting limited,1
european leadership,1
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
alexisrose holtz,0
medicare wages and tips,2
xceede solutions,1
e employee's first name and initial last name,2
"flooring wall to wall, inc.",1
soluzione casa,1
kohli construction,1
yaviel applegate,0
rishita sevillano,0
11 vonqualified plans,2
reissued a employee's social security number,2
e employee's first name and initial last name,2
playseeds,1
celium energies,1
tieren graise,0
atl productions,1
मुकेश vandamme,0
this information is being furnished to the internal revenue service.,2
john r quinn & co,1
voltz comunicação,1
department of the treasury--internal revenue service,2
georgenne carrecter,0
kenasia doroff,0
14 other (see enclosed notice to employee) | 12c,2
raashi stank,0
hawran & malm llc,1
aba españa,1
omai bauxite mining inc.,1
parkyr baynes,0
nevaeh-mai relihan,0
form w-2 statement,2
ok 732-49-828 65585.16 3815.47 171155.71 20030 .48 raymond pines,2
10 dependent care benefits,2
tybalt stern,0
koshish kuch kar dikhane ki,1
kiersti brogna,0
louard lochrico,0
juristas asociados,1
kaidince calvert,0
cubbage moreau,0
"wages, tips, other compensation",2
the best geeks,1
department of the treasury--internal revenue service,2
fujitsu siemens,1
the partsman,1
hyundai of escondido,1
copy b--to be filed with employee's federal tax return,2
department of the treasury--internal revenue service,2
emplove plan sick pay,2
aia ingénierie,1
moda gestao contabil e empresarial,1
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc. 19 local income tax 20 locality name",2
garn vire,0
12a see instructions for box 12,2
mvdigital,1
gaiter braff,0
mills mechanical,1
"c employer's name, address, and zip code",2
amberli quitugua,0
beattie transport,1
nikhat jabs,0
cut here. keep lower portion for your records.,2
sc 914-50-894 105728.32 10486. 46 211639 . 44 40953 . 48 rios mountain,2
narith gholston,0
r&a beveiliging bv,1
"biochem technology, inc.",1
rampes deschênes,1
creasie niemitzio,0
khoat apana,0
"c employer's name, address, and zip code",2
edmond pharma,1
colony video,1
healesville tennis club,1
jivil shamonsky,0
"pinnacle investment group, llc",1
department of the treasury--internal revenue service,2
fallie rifenbark,0
frostline,1
ocea petricone,0
force traductores & intérpretes,1
pds dental laboratory,1
popi hoysock,0
10 dependent care benefits,2
wv 181-96-862 109909.07 4806.89 238590. 04 37122.69 nicholas lodge,2
bedal buckhalt,0
vildís bosquez,0
11 nonqualified plans,2
burleson diwa,0
aroldo araujo comunicação,1
annael pierini,0
medicare tax withheld,2
giuseppe morando,1
masud henstrom,0
gebedshuis amersfoort,1
nkosi nesmith,0
chmelik  sitkin & davis ps,1
medicare wages and tips,2
watten painting inc,1
carmaleta nazreen,0
emplove plan sick pay,2
alberico wortman,0
vinland center,1
maleiyah bechthold,0
d control number,2
medicare tax withheld,2
reissued employee's social security number,2
"swim, bike, run, eat! llc",1
mercafito,1
medicare tax withheld,2
tonisa larrivee,0
demetris kendziora,0
gee lawson limited,1
anzlee kataoka,0
shmeka karlinsky,0
this information is being furnished to the internal revenue service. if you are required,2
lorainne junker,0
visit the irs website,2
alphonso chasey,0
elevator (stretch) agency,1
improbic corporation,1
schuylar mulling,0
gianmichele aldo,0
protecting our elders,1
b employer identification number,2
maslon goodwin,0
elisabelle vayon,0
exquisite auto spa,1
social security tips,2
earlina naclerio,0
jamelvin tregre,0
2sb,1
jablanka veronesi,0
anneliz dunfee,0
social security tax withheld,2
oasisacademywintringham,1
aeriona saccardi,0
clark-padot gronosky,0
3 statutory retirement third-party 12b,2
agro controller consultoria administrativa e financeira ltda,1
e employee's first name and initial last name,2
aruna canham,0
janeel feagans,0
social security wages,2
blogl limited,1
hadi kanzler,0
wolfie finocan,0
desteny milich,0
lorenne marketing & design,1
lakeside products,1
"c employer's name, address, and zip code",2
its european,1
naszire swets,0
grundy zoch,0
seandee tramm,0
smartinst,1
medicare tax withheld,2
malta yacht surveys,1
crupi alcantar,0
michael holmes premium eyewear,1
adair collings,0
laimonis filson,0
eurovigil - india,1
australian association for psychological type inc,1
medicare tax withheld,2
rivadeneira colombara zegers abogados,1
njáll martz,0
e employee's first name and initial last name,2
outten jungquist,0
radio kosmonita,1
sajen waggonerjr,0
reston anesthesia associates,1
kindercompagnie,1
wage and tax,2
apogee - vip sporting experiences,1
youth in action programme,1
baylinn probert,0
raphia & eucalyptus,1
avantha technologies,1
the hydration room,1
trimidus singler,0
wv 539-53-482 56147.15 5920.96 116708.17 11378.23 pierce ville,2
quest internation,1
iss marine services,1
management devlopment institute,1
social security tax withheld,2
atic tax agents,1
texas work force commission,1
roley zgoda,0
employee plan sick pay g 912,2
kealynn mabe,0
jahnise hollard,0
rūtenis tietje,0
calita ibison,0
brytnie olis,0
beaver lake middle school ptsa,1
wage and tax,2
nyrek decastro,0
the anker group,1
social security tips,2
gelene chaudhuri,0
rome by segway,1
menelaos taggert,0
meriel roehrenbeck,0
b employer identification number,2
ideup!,1
8 allocated tip:,2
association of state dam safety officials (asdso),1
12a see instructions for box 12,2
saint curl,1
treyor iiams,0
cosmetology usa,1
"wages, tips, other compensation",2
"all creatures great and small, llc",1
wage and tax,2
094 harris prairie,2
6532 scott manors,2
rabia yarman,0
"c employer's name, address, and zip code",2
pm assembly llc,1
13 statutory retirement third-party 12b,2
acier victoria ltée,1
consepcion overmire,0
my kids care,1
kenyi kashan,0
paperclip design limited,1
"kratkys.net, agency in progress",1
wage and tax,2
social security tax withheld,2
invision optical,1
wage and tax,2
profile photography,1
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
venture (k) corp.,1
"wages, tips, other compensation",2
nardia fagle,0
visit the irs website,2
caldara lutter,0
e employee's first name and initial last name,2
mizuho floresreyes,0
devicelab inc.,1
reflectjen style llc,1
department of the treasury--internal revenue service,2
rchel skaer,0
this information is being furnished to the internal revenue service. if you are required,2
fenwick consulting ltd,1
abdulhai gardezi construction firm (acf),1
book smart,1
dongard,1
rojka sult,0
cilka scheidemann,0
"wages, tips, other compensation",2
tso studio,1
juicelixir,1
kofe,1
12a see instructions for box 12,2
rae-anne dipali,0
salmas hellmann,0
squadron medical ltd.,1
"safe, accurate, se file",2
halden serafine,0
xavian nonamaker,0
e employee's first name and initial last name,2
loghan imlach,0
andrew carnegie free library,1
social security tips,2
josifas brantley,0
jrew rabelo,0
omb no. 1545 -0008 fast! use nsew file at www.irs.gov/efile.,2
fia hochstetler,0
talasha stockley,0
medicare tax withheld,2
elaisha aiola,0
sgy logix inc.,1
atiya parda,0
saajid kamemoto,0
fortpoint leasing solutions,1
dependent care benefits,2
19058 . 41 brian plaza,2
ga 427-17-376 21981 .5 2304.73 34955. 58 8287.99 king summit,2
hi 994-42-318 41347.11 4500 . 09 105762.84 11988.4 kelly inlet,2
"c employer's name, address, and zip code",2
ainagul shanawaz,0
liberty home health,1
employee plan sick pay,2
10 dependent care benefits,2
petroworks oil&gas,1
department of the treasury--internal revenue service,2
anđelko gallob,0
jerric hill-shields,0
gwendoyln kosh,0
chaslyn majida,0
mike bernier leadership campaign,1
polak siedlik,0
reissued employee's social security number,2
jaquavious motzer,0
clorie brodfuehrer,0
neldean nasif,0
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
federal income tax withheld,2
dzoba reinard,0
common grounds cafe,1
laptoprepair.com,1
b employer identification number,2
equate financial services,1
gunnarr regimbald,0
department of the treasury--internal revenue service,2
joyinthebox,1
wiltraut rovenger,0
copy b--to be filed with employee's federal tax return,2
"wages, tips, other compensation",2
"c employer's name, address, and zip code",2
amore boulevard cafe,1
"mccasin, imbus, & mccaslin, lpa",1
northwest sign recycling llc,1
cyberiance,1
elisandro knoflicek,0
celebration church,1
form w-2 statement,2
"wages, tips, other compensation",2
f employee's address and zip code,2
takeoff live ltd,1
anthony wayne animal hospital,1
domoption,1
micia clish,0
davidsonport mn 39475-3869,2
incometrue.com,1
mt 036-84-807 118722.01 5500.77 189055. 72 39235.71 crystal drive,2
purple systems,1
tx 566-20-391 107954. 42 8220.97 221269.18 36443.83 shepard crest,2
"wages, tips, other compensation",2
international energy developers inc,1
kiyarna woon,0
federal income tax withheld,2
nalee drook,0
everlee rudmal,0
verinco consulting,1
