context,label
atlanta aliens,1
nereïd développement,1
medicare tax withheld,2
this income is taxable and you fail to report it.,2
crawford higgins associates limited,1
omb no. 1545-0008 this income is taxable and you fail to report it.,2
first liberty building and loan,1
"ladmor, llc",1
maye vanmarter,0
federal income tax withheld,2
omb no. 1545 -0008 fast! use rsev file at www.irs.gov/efile.,2
9722.24 gray pass,2
es2 engineering s.r.l.,1
labor management institute,1
maxyn maarx,0
total comfort systems of jacksonville,1
department of the treasury--internal revenue service,2
tryan aggas,0
lake jessica il 96395-2041,2
6wunderkinder,1
interlife financial insurance,1
dura basdeo,0
damiel ferneau,0
galit preyer,0
waitaki biosciences international ltd,1
lutisha mosqueida,0
copy c for employee's records.,2
ali baba kebabs,1
d control number,2
brianborough mn 78677-1708,2
"nikoworld, inc.",1
janeeva cervantsz,0
e employee's first name and initial last name,2
harper bates & champion llp,1
this information is being furnished to the internal revenue service.,2
copy c for employee's records.,2
warton wun,0
version paysage inc,1
özcan shelvy,0
"the crossing hospice care, inc. & home health resources, inc.",1
this information is being furnished to the internal revenue service. if you are required,2
"wages, tips, other compensation",2
udocamp,1
illyssa zaker,0
2753 lopez parkways suite 499,2
social security tax withheld,2
form w-2 statement,2
gorman construction services,1
samuel klein and company,1
advance eic payment,2
"nextep, inc.",1
dolence kozinski,0
"syncrea enterprise communications, s.a.",1
iyampillai scyoc,0
camoya garrels,0
b employer identification number,2
lerry stepney,0
"radio communications of charleston, inc.",1
tameezuddin stefaniak,0
kitchenpro foodservice canada,1
mcquillen tokita,0
freeway enterprises,1
arcom electronic,1
lisboa riedthaler,0
"safe, accurate, se file",2
"high street financial solutions, inc",1
medicare wages and tips,2
aquipo,1
omb no. 1545 -0008 fast! use nsew file at www.irs.gov/efile.,2
"global eazi build, rio grand green solutions",1
sounds ideal,1
larissa witherow,0
5 state employer's state id number,2
skystar global solutions limited,1
e employee's first name and initial last name,2
hymmco llc.,1
good docs,1
vai. videoaudio ingeniería,1
"safe, accurate, se ~ file",2
"omb no. 1545-0008 to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
forsyth school,1
bjarnþóra strawhacker,0
jellerson bertch,0
project paddington,1
lashannon hepburn,0
employee plan sick pay,2
e employee's first name and initial last name,2
orbit steel,1
copy c for employee's records.,2
seulogo.com,1
medicare tax withheld,2
myrvyn matarazzo,0
virginia jaycees,1
11 nonqualified plans,2
255555. 58 36992.36 andrea cliffs,2
sinceer lowek,0
vt 995-42-422 123782.65 4292.76 225374.18 47167.28 baker station,2
326 michael skyway apt. 803,2
demico porcelli,0
mcits,1
tamari occhipinti,0
tika lucci,0
bullhorn communications,1
bowen lauterborn,0
sivalingam hunley,0
ingmari auble,0
vinayakarthik polson,0
wage and tax,2
asch hoines,0
vernan nyland,0
leader in mind gmbh,1
nhn,1
omb no. 1545-0008 fast! use nsev file at www.irs.gov/efile.,2
reissued employee's social security number,2
metallapan,1
employee plan sick pay,2
deneteam international audit network,1
social security tax withheld,2
8 allocated tips,2
waidis,1
east coast global insurance,1
kennedy's meats,1
wage and tax,2
or 643-78-207 123709.27 14281.41 297070. 68 33799 . 42 martinez terrace,2
10 dependent care benefits,2
smarts assessoria em viagens,1
keidan tart,0
tynea forston,0
taiyler cochron,0
this income is taxable and you fail to report it.,2
christopher hemsworth creative,1
medicare wages and tips,2
gestalt technologies,1
munajj roques-arencibia,0
"safe, accurate, se file",2
argle depolis,0
14 other (see enclosed notice to employee) | 12c,2
f employee's address and zip code,2
goldi kumro,0
284 don knoll,2
reissued a employee's social security number,2
gladies cathcart,0
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
centro prif-istituto riabilitativo srl,1
visit the irs website,2
colmar usa,1
wage and tax,2
wv 590-50-014 94699.54 5457. 04 138246.18 19774.86 smith crossing,2
el araby company for engineering industries sae,1
14 other (see enclosed notice to employee) | 12c,2
bambolina,1
srikant perreault,0
other (see enclosed notice to employee) | 12c,2
wage and tax,2
bombora wave power,1
west jeremymouth md 23850-85,2
sprang-schulung,1
rumjanka breitbarth,0
kristamarie schorr,0
blue frontend,1
kimmaaya beverages private limited,1
medelin fukada,0
andre-lee hipkins,0
8 allocated tips,2
federal income tax withheld,2
cut here. keep lower portion for your records.,2
advance eic payment,2
carlecia cervone,0
south nancymouth fl 22524-5311,2
nozomi koebel,0
reissued a employee's social security number,2
javonia frausto,0
form w-2 statement,2
samyuktha farrarr,0
katje bernson,0
shaydan'lee rosecrans,0
employer plan sick pay,2
rantala trucking inc,1
04 james island apt. 86.,2
advance eic payment,2
jonanthony buckreis,0
ambattur realty private limited,1
social security tips,2
wobke fasenmyer,0
bowen consulting ltd.,1
"safe, accurate, se file",2
bison parts,1
west williamville ms 25536-0095,2
15 state employer's state id number,2
alexnadra libera,0
kirah dafonseca,0
"wages, tips, other compensation",2
khalon goldwater,0
astra teacher training,1
golden oak technologies,1
omb no. 1545 -0008 fast! use nsev file at www.irs.gov/efile.,2
wage and tax,2
"wages, tips, other compensation",2
north jasonberg wa 00991-7198,2
yunocloud.com,1
ap corp,1
giallombardo lockbaum,0
corale hinckle,0
brújula bike,1
"wages, tips, other compensation",2
wy 439-46-731 93781.07 6956.65 198396. 5 35605.38 lindsey groves,2
gateway dance theatre,1
rbls - rethink innovation,1
cerveza bachiella,1
emroy gilhooly,0
zamiyah satyadev,0
voidmode,1
shofukan locatie,1
duong dimicco,0
kushal waldrup,0
r2integrated,1
13 statutory retirement third-party 12b,2
esbenshade pawansingh,0
yaharia melot,0
wilder media,1
(see enclosed notice to employee.),2
ugurcan poon,0
medicare tax withheld,2
donnavan shelsy,0
corvinus egyetem,1
sanderson jacquier,0
"wtb capital investments, llc",1
reissued a employee's social security number,2
visit the irs website,2
doughman mozdzierz,0
rayshawn adderley,0
ulisa oun,0
renta personaldienstleistungen gmbh,1
ef consultores,1
chirstian creekbaum,0
kaylana rayder,0
shatera castoral,0
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
dolf zuchara,0
joshua- cimini,0
kc lending,1
shellina overcast,0
exhale events,1
formtrends,1
medicare tax withheld,2
"absolute fire control, inc.",1
walston koria,0
global ladder,1
bakerhicks,1
ellieanna tynon,0
believe in the experience,1
ishkhan turbiner,0
saigon noodle house 3,1
form w-2 statement,2
alayha fierge,0
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc 19 local income tax 20 locality name",2
aclu of maine,1
gossip nail spa,1
blue duck events,1
shanndolyn lichliter,0
jermicheal abuhl,0
ackart kreuter,0
huzaifa haskell,0
east nataliemouth ks 43197-381 14 other (see enclosed notice to employee) | 12c,2
social security tax withheld,2
kalexy fashion consulting,1
l17 technologies,1
adrik holbert,0
16127 michael point,2
bobra maderos,0
burckhard kettl,0
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
new paul ms 87375-2521,2
christinejoy krukiel,0
longlife system,1
"safe, accurate, se file",2
aliberti o'neil,0
laloni sankar,0
shaunagh ollar,0
butterworths solicitors,1
taela lajza,0
subhaan klette,0
sheme lutrell,0
bulacan agricultural state college,1
"ducharme, clark & sovern llp",1
melanie dewberry,1
"wages, tips, other compensation",2
medicare wages and tips,2
luecille radmacher,0
omb no. 1545-0008 fast! use asev file at www.irs.gov/efile.,2
tecnorad italia,1
silvya soltmann,0
east jessicamouth fl 03247-02 14 other (see enclosed notice to employee) | 12c,2
electric railway museum limited,1
6526.87 stewart coves,2
this information is being furnished to the internal revenue service. if you are required,2
wage and tax,2
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
oldstone,1
uno pessoas & negócios,1
takaya tyron,0
losoya grieco,0
jennifer lopez,1
madyan hiltner,0
14 other (see enclosed notice to employee) 12c,2
ilkinas pedeare,0
kobielus mcquillen,0
innova business platforms,1
encompass design inc,1
this information is being furnished to the internal revenue service.,2
diedrick camic,0
lorou stephano,0
department of the treasury--internal revenue service,2
ureka allgood,0
d control number,2
"safe, accurate, se v file",2
marinangelo e aoki advogados,1
ordan yurick,0
"safe, accurate, se file",2
department of the treasury--internal revenue service,2
eadey esfahani,0
skyrail-itm,1
allenburgh mt 42313-7348,2
cherronda pogar,0
krystie hugo,0
delves infant and nursery school,1
11 nonqualified plans,2
cynthiafort ia 33758-9328,2
"wages, tips, other compensation",2
compass printing,1
appetitte brand equity management,1
english @ oxford,1
gianmauro nipper,0
dragon star digital solutions 龍星互動設計,1
tiphani adam,0
macaleb lichorat,0
arete publica associates®,1
new jennifer mo 99192-0813,2
imatech ltd,1
reissued employee's social security number,2
adham ceaser,0
greti duperry,0
arboleya tumaneng,0
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc 19 local income tax 20 locality name",2
garbart construction co inc,1
venus exploration inc,1
suddath workplace solutions,1
71 nonqualified plans,2
rice companies,1
turnkey commercial roofing,1
tektronix hong kong limited,1
b employer identification number,2
rose llc llo,2
visit the irs website,2
dependent care benefits,2
comtrex communications inc.,1
"c employer's name, address, and zip code",2
the vitec group plc,1
ntstore,1
deadman siebens,0
impression-works,1
15 state employer's state id number,2
north daniel wy 61478-2340,2
11 nonqualified plans,2
"vages, tips, other compensation",2
social security tips,2
this information is being furnished to the internal revenue service. if you are required,2
13 statutory retirement third-party 12b,2
arbor day foundation,1
kobus lumsdon,0
markela gebers,0
advance eic payment,2
officina lieve,1
sheryle polanski,0
andy petree racing,1
department of the treasury--internal revenue service,2
nixie mort,0
great lakes cheese,1
"dhc, llc",1
tamatha hepp,0
"wages, tips, other compensation",2
eniel magnusson,0
lysis - individual healthcare solutions og,1
f employee's address and zip code,2
visual editions,1
dhruti zullinger,0
nsssv lacustris,1
wage and tax,2
advance eic payment,2
lykke simon,0
"a priori, s.r.o.",1
omb no. 1545-0008 fast! use nsew file at www.irs.gov/efile.,2
caemac professionals,1
référence dmd,1
khosla ventures,1
borehole engineering services,1
d control number,2
cayla oslin,0
boustead securities,1
mortonville sd 21984-1933,2
freedom graphic systems,1
visit the irs website,2
edelman lafemina,0
jaydia karczewski,0
kijon marineau,0
copy c for employee's records.,2
mirko dipasquale,0
e employee's first name and initial last name,2
tramiyah edgerton,0
our lady of victories church,1
thérèsine delprete,0
leahni shiplett,0
linkxee,1
12a see instructions for box 12,2
siad vernia,0
middent muellner,0
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
wage and tax,2
3 statutor retirement third-party 12b,2
porter creek hardwood grill,1
prescilia ruksaar,0
d control number,2
medicare tax withheld,2
visit the irs website,2
expedition tpc i limited,1
shuhei kiddjr,0
mark mellenthin,0
allenburgh mt 42313-7348,2
pétronille egerton,0
animal breeding research organisation,1
shalne minkoff,0
terrie lichtig,0
teegan irestone,0
el rey del mambo,1
glenwood phippen,0
alif domebo,0
11 nonqualified plans,2
ronne unruh,0
photo-times photography,1
f employee's address and zip code,2
resurrection auto detailing,1
ip-city centre - conference facilities,1
"power marketing group, llc",1
d control number,2
advance eic payment,2
aelber chastainjr,0
mytotal.tv ltd,1
bugiada schwinghammer,0
department of the treasury--internal revenue service,2
yelixa karlsson,0
billington warkentin,0
dimy schmit,0
pullara merseal,0
lux routes holidays,1
south west london environment network,1
reissued a employee's social security number,2
260938 . 88,2
saiffallah willia,0
mi casa resource center,1
chenequa corne,0
north adamfurt hi 04770-0221,2
synamap,1
vogelei gmbh,1
lavilla sisco,0
flight delays,1
miabelle babinski,0
taiesha bondi,0
"stark lane gifts, inc.",1
rahjon salvas,0
zyniah yagoda,0
kamauri khalig,0
yordan weelborg,0
8 allocated tips,2
federal income tax withheld,2
616 howard skyway,2
umar colona,0
medicare wages and tips,2
10 dependent care benefits,2
adina apartment hotels,1
department of the treasury--internal revenue service,2
omb no. 1545-0008 this income is taxable and you fail to report it.,2
f employee's address and zip code,2
adelindo godley,0
italstereo resin labels s.r.l.,1
horizon uniforms,1
lcmtours,1
employer plan sick pay,2
wage and tax,2
wage and tax,2
kenyan smiles tours & travel limited.,1
aids walk arizona,1
copy c for employee's records.,2
stonebridge builders,1
tinaya lingle,0
wage and tax,2
form w-2 statement,2
mordechay matero,0
dependent care benefits,2
comart,1
secmind,1
"wages, tips, other compensation",2
"3 step sports, llc",1
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
jiashu mavromatis,0
verifysystem,1
zero484 infomedia,1
"pilotworkshops.com, llc",1
jeshaun fullwood,0
ýr hawke,0
madilen anjna,0
wage and tax,2
form w-2 statement,2
tanyahaven hi 52976-2763,2
ranette morgen,0
b employer identification number,2
10 dependent care benefits,2
copy b--to be filed with employee's federal tax return,2
"c employer's name, address, and zip code",2
shadow mountain behavioral,1
henerietta gabrysch,0
iverna shoup,0
jaso albiston,0
pietari lamarr,0
zaquavious dahle,0
schrick vandervelden,0
makylee baldenegro,0
fitsteps,1
jyah einspahr,0
dorothia chimes,0
music on the hill,1
kolnick nachbar,0
witalij rappaport,0
"fidelity management services, llc",1
intertrad internacional traduções,1
form w-2 statement,2
wage and tax,2
99mediasolutions,1
this information is being furnished to the internal revenue service.,2
lairmobi,1
"c employer's name, address, and zip code",2
"c employer's name, address, and zip code",2
pv regnskabsservice,1
medicare wages and tips,2
corkshare,1
nova digital marketing inc.,1
f employee's address and zip code,2
goworkplacetraining.com.au,1
5 state employer's state id number,2
copy c for employee's records.,2
mickelina awosika,0
social security tax withheld,2
mdc cosmetic,1
e employee's first name and initial last name,2
dannesha leed,0
jelia leong,0
china cargo airlines company limited,1
marya neuendorf,0
other (see enclosed notice to employee) | 12c,2
rhenda mehaffey,0
ks 453-66-588 71897.22 6565.94 157329.09 17094.16 figueroa drive,2
morvan artistique,1
"american signs plano,tx",1
omb no. 1545-0008 fast! use,2
d control number,2
vallianatos zorginnovatie,1
natteal cuculich,0
"living interior design, inc.",1
landry engineering & consulting services,1
meichelle cayo,0
ytü yapı kulübü,1
k6 group,1
telekom austria czech republic,1
adler consulting,1
nations institute,1
"mca processing, llc",1
maltine aubry,0
sunoco lubricants,1
"laredo technical services, inc.",1
"wages, tips, other compensation",2
social security tips,2
archambault boote,0
reissued a employee's social security number,2
venus cafe,1
drew davis insurance,1
advance eic payment,2
daniel boone area school district,1
(see enclosed notice to employee.),2
approved freight forwarders,1
yanice pusey,0
social security wages,2
kps system corp - cty cp hệ thống an ninh khai phát,1
"beaumanity, llc",1
delgado-sanchez marrison,0
chibuzo dantoni,0
deeley fabrications mk ltd,1
fation sleek,0
c amsterdam,1
mfb meinfernbus gmbh,1
f employee's address and zip code,2
mariangeliz cianflone,0
firecad,1
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
laderrion rockemore,0
jenson abeita,0
britdata,1
zingtality ltd,1
darrell walker workforce systems,1
social security wage,2
fellowship lab,1
e employee's first name and initial last name,2
kachet vimukt,0
jefferys harp,0
vashila rotstein,0
extraordinary leadership,1
dependent care benefits,2
reissued a employee's social security number,2
horice lockett,0
"holm machinery asia co., ltd.",1
transporama austria gmbh,1
cevallos levreault,0
arniece heuss,0
kinderanwaltschaft schweiz,1
cut here. keep lower portion for your records.,2
koven bridson,0
medicare tax withheld,2
jadi mustin,0
kayda knerien,0
classic envelopes,1
b employer identification number,2
haney nastasi,0
rotfleisch & samulovitch p.c.,1
lorean ashdown,0
15 state employer's state id number,2
reissued a employee's social security number,2
džemaludin lukowski,0
yides myslin,0
adm labs,1
taner jordingiii,0
kcby consulting,1
nomde blomberg,0
james and associates,1
rowebury vt 04581-0692,2
11 nonqualified plans,2
b employer identification number,2
douglass high school,1
progress fs ltd,1
(see enclosed notice to employee.),2
il 185-65-791 23556.51 1237.78 51575.52 8047 . 4,2
orit tollinchi,0
concord group,1
zeck gerry photography,1
medicare tax withheld,2
larios tres legal,1
advance eic payment,2
kurun mazze,0
159174 . 23,2
social security wages,2
guendi misch,0
coeli,1
tsunade tashiro,0
verve d'sign,1
f employee's address and zip code,2
aqua,1
a for audi ltd,1
form w-2 statement,2
miylah mcnair,0
new cynthiaberg vt 16898-14,2
form w-2 statement,2
federal income tax withheld,2
nh 612-12-545 114785.4 6433.87 223609. 86 37122.61 heidi mount,2
adriann morales-gonzalez,0
mjl,1
farmers crop insurance,1
anamol amrine,0
tpg telecom,1
olnton wigg,0
form w-2 statement,2
fox finance group,1
svyatoslav prieto,0
arbaj pontillo,0
crescencian sillitti,0
better hearing solutions,1
visit the irs website,2
reissued employee's social security number,2
social security tax withheld,2
coloriste,1
71 nonqualified plans,2
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc 19 local income tax 20 locality name",2
giraffe as,1
naomi williams photography nz,1
"varandoteis, lda.",1
medicare tax withheld,2
center for network therapy,1
aribah gebhart,0
"safe, accurate, se ~ file",2
hardan janicke,0
net n sys technologies,1
voestalpine signaling sainerholz gmbh,1
amb patrimonia sarl,1
spellbound entertainment ag,1
american century university,1
medicare tax withheld,2
ambreia wintle,0
videosauce,1
codeciphers,1
meison brauning,0
club twenty-two limited,1
precision placements inc,1
sparacino erker,0
12a see instructions for box 12,2
rawlinson grossley,0
e employee's first name and initial last name,2
nodding head brewery & rstrnt,1
saige consignment boutique,1
east chad hi 96823-7335,2
11 vonqualified plans,2
"gam systems, inc.",1
isecure inc.,1
celestina okeson,0
tekeya pucio,0
corniche towers trading & contracting: cttc,1
f employee's address and zip code,2
medicare wages and tips,2
stellah neurohr,0
stassy lienhard,0
infantgirl grunau,0
chloemarie henkes,0
concept metals group,1
ande christofferso,0
social security tips,2
omb no. 1545 -0008 fast! use rsev file at www.irs.gov/efile.,2
pransh chavious,0
giavanna tiemens,0
apei saint omer,1
silverlinetec consulting,1
tykeira hardwick,0
"c employer's name, address, and zip code",2
at work furniture - india,1
ru-nnel bearrow,0
advance eic payment,2
visit the irs website,2
"c employer's name, address, and zip code",2
call of africa safaris,1
13 statutory retirement third-party 12b,2
piknik events,1
allno consulting,1
e employee's first name and initial last name,2
blinda wattenbarger,0
galiya kellar,0
medicare wages and tips,2
fact foundation,1
3 statutor retirement third-party 12b,2
99 property nigeria limited,1
rodny eschborn,0
zamirah straface,0
ia 128-99-918 73336.08 7143. 47 173057.48 26131.94 clarke forge,2
"c employer's name, address, and zip code",2
alfie-lee pollmann,0
a j s services,1
f employee's address and zip code,2
peopletransition,1
12a see instructions for box 12,2
ca 544-61-796 95501 . 2 6442 .58 222673.93 28776.09 davis stream,2
new teresatown ar 59330-9216,2
omb no. 1545 -0008 fast! use rsev file at www.irs.gov/efile.,2
ijanae charley,0
dumacreatio,1
kasoku consulting gmbh,1
medicare tax withheld,2
14 other (see enclosed notice to employee) |12c,2
defeo vinegar,0
ct 851-73-685 65344. 7 2099. 97 138913. 41 14460 . 48 franklin shoal,2
department of the treasury--internal revenue service,2
aara scothorn,0
employer plan sick pay,2
arlinda shashank,0
candela,1
341 charles mountains,2
social security tax withheld,2
d control number,2
is vormgeving,1
"m&t consulting, s.c.",1
abram scientific,1
cooperativa servizi sociali,1
bisola lopicola,0
muhaso,1
d control number,2
jermelle vanpoppelen,0
mariaines culmone,0
cox roofing systems,1
ally financial,1
15 state employer's state id number,2
f employee's address and zip code,2
e-communication ltd,1
sciglo,1
employe plan sick pay p 251,2
caminho ponto de conexão,1
searchforce advisors,1
sheriden pero,0
e employee's first name and initial last name,2
polytechnology co ltd,1
mancinism design,1
phip peirson,0
caniah borenstein,0
md 482-67-525 22154.89 1191.19 49667.56 6815.93 patricia well,2
auxiliar papelera sa,1
arnulf raider,0
khyara strathman,0
kevork lapine,0
onward studios,1
cody-lewis oberst,0
copy c for employee's records.,2
alan tours,1
cavalier,1
bohaty liscano,0
maccaulay kubica,0
medicare wages and tips,2
ar 215-16-146 67083. 29 5579. 64 122196.03 21483.14 rachael parkway,2
vedat doe,0
"strategic technology application resources, llc",1
guarino sohl,0
gulfan velaquez,0
farnsworth stoppel,0
mitsui leasing capital indonesia,1
"safe, accurate, se file",2
melisia euber,0
leaf only,1
cut here. keep lower portion for your records.,2
mabe sturz,0
477 melissa isle,2
11 nonqualified plans,2
"wages, tips, other compensation",2
federal income tax withheld,2
hud user,1
tarnum lindall,0
neumann&müller event technology,1
work systems associates canada,1
jindal rectifiers,1
somicom multimedia inc,1
katrinamarie hassick,0
mcclarrie hochstatter,0
axis operating co.,1
d control number,2
darleena kostyla,0
vitrocom holland,1
advance eic payment,2
imerio christmann,0
coltrane durbin,0
la printing,1
summer-rose rohaley,0
f employee's address and zip code,2
spigraph international,1
social security tax withheld,2
timotheus primes,0
aquadome,1
halbrook khilling,0
ikeer mcmahon,0
"louis financial group, llc",1
santa rosa jr college,1
social security tips,2
employee plan sick pay,2
eider langgood,0
ellakate kresky,0
zaina carboneau,0
toddshire ca 55519-4192,2
diamant s.a.,1
117974.29 15945.71 heidi square,2
johnpaul rava,0
miecislaus kozlowski,0
damarrea duey,0
rosmunda cowdin,0
matvey williamis,0
amd akademie für mode und design,1
f employee's address and zip code,2
ozel boroski,0
d control number,2
usamah countess,0
mlisa wike,0
834 simmons lodge suite 807,2
this information is being furnished to the internal revenue service. if you are required,2
steel technology inc,1
dependent care benefits,2
derren caserta,0
myleesha leever,0
guardian companies,1
carnon contracting,1
yordani sowinski,0
teauna kellan,0
octávia gatesman,0
social security tips,2
clerc frison,0
carwile larkin,0
charles drew head start ctr,1
elizabelle nicely,0
gs3 comunicação integrada,1
10 dependent care benefits,2
neotia sas,1
cédrick skura,0
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
12a see instructions for box 12,2
alisdair tyberg,0
rewardit.se,1
"bayside nursing, llc",1
code earth,1
abundant taxi & executive car service,1
kiem onderwijs en opvang,1
fairtrans international ltd,1
frazier's wine merchants ltd,1
imunique taj,0
fab'rik fashion franchise,1
packfords hotel,1
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
m/s jagdale industries limited,1
future electrical contractors limited,1
reissued employee's social security number,2
door training & coaching,1
6486 ortega mountains suite 509,2
11 nonqualified plans,2
airline & travel marketing,1
vecta studio,1
12a see instructions for box 12,2
11 nonqualified plans,2
riskus depriest,0
cassie-ann sindlinger,0
"safe, accurate, se ~ file",2
spinaway technologies,1
murdocca shimla,0
raffa buchwalter,0
quales consulting,1
f employee's address and zip code,2
social security wages,2
host right now (p) ltd.,1
liris guziec,0
drex pharma,1
dottore companies llc,1
shamena herenandez,0
amethist cadlett,0
zoann otterholt,0
meynard viney,0
co 114-42-379 22029 .14 2515.75 59196.47 5021.71 rachel parkways,2
véronique baquiran,0
dyal sadberry,0
aurelie berndsen,0
dehart breshears,0
form w-2 statement,2
øbromaleren,1
secuoya chile - grupo secuoya,1
cubetec,1
it lands,1
innovative-idm,1
ellieanne pav,0
public safety group,1
raevon erisman,0
philadelphia lutheran ministries,1
carbolife technologies gmbh & co. kg,1
morano polmanteer,0
georgemouth mo 00826-2121,2
vyvyan fugah,0
davidjoseph walkins,0
reissued a employee's social security number,2
department of the treasury--internal revenue service,2
assil antunes-salgado,0
dependent care benefits,2
e employee's first name and initial last name,2
mila-lily schauf,0
kelei tinstman,0
bethany's group,1
national training pty ltd,1
georgex it/psalmist design,1
wage and tax,2
yamaira sugarman,0
2427 melissa vista suite 083,2
dublin house sports bar,1
xenovia bicking,0
l'orto già salsamentario,1
barre mill restaurant,1
music pub works,1
judie vandevender,0
taliea palitti,0
general american resources,1
cut here. keep lower portion for your records.,2
josleny siter,0
continental finance,1
12a see instructions for box 12,2
sudhdev sholtis,0
administratiekantoor van de spreng,1
trainor batarse,0
eska,1
subaskaran tacata,0
aberdeen powerclean,1
colorado deconstruction,1
ddb chile,1
gezim tjarks,0
toonacious family entrtn,1
"rychart excavation, inc.",1
evonna dietrick,0
gavalieri,1
lambrix jeffreys,0
62716 ramirez mission,2
department of the treasury--internal revenue service,2
kanak electricals - india,1
medicare wages and tips,2
jenica deshraj,0
esey wipperfurth,0
11 nonqualified plans,2
the 13th floor,1
lexie-jay radesyam,0
lilyauna amolsch,0
buildsafe sweden ab,1
the south dakota foundation for medical care,1
al 525-08-864 20488 .72 1315.29 47613.98 8038.08 matthews terrace,2
federal income tax withheld,2
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
b employer identification number,2
ajayah guadiana,0
crowley miranda,0
business operations services ltd,1
grabau mcgahey,0
andreas andresen a/s,1
kloster cozzi,0
social security wages,2
liisamaria murakami,0
kasha laber,0
willmer honeyestewa,0
206 christopher path,2
bernalee frenger,0
omb no. 1545 -0008 fast! use asev file at www.irs.gov/efile.,2
mihhail glenister,0
"vages, tips, other compensation",2
brussels performance incentives nv,1
shiel developments ltd,1
form w-2 statement,2
provision quantity surveyors,1
nathasia reay,0
b employer identification number,2
cut here. keep lower portion for your records.,2
this information is being furnished to the internal revenue service. if you are required,2
gradesa sa.,1
artdejobs,1
form w-2 statement,2
federal income tax withheld,2
university of louisville school of medicine,1
aarvees real estate,1
erlfried manigault,0
cut here. keep lower portion for your records.,2
taleia karels,0
"multicam, inc.",1
moak amit,0
fitzgerald glider kits,1
torien rairick,0
dazza tixier,0
mg corp,1
creative exteriors inc,1
gal shkedi's studio,1
wineme!,1
sevim shipwash,0
low carb nutrition,1
omb no. 1545 -0008 this income is taxable and you fail to report it.,2
keshondra tahira,0
luxury real estate search,1
wage and tax,2
amland international inc,1
wiatt sumrall,0
estategrid,1
surgical capital solutions inc,1
"trainingtoyou, inc.",1
myloggo - diseño y marketing digital,1
techniek-specialist.nl,1
federal income tax withheld,2
medicare wages and tips,2
maderagro,1
dependent care benefits,2
shiv sagar inc,1
12a see instructions for box 12,2
repton dental surgery,1
badie koonce,0
kelty callaham,0
avc management,1
jeromynail.com,1
urban art beat,1
graphitene ltd.,1
sreyas berdugo,0
completa rh,1
llovera weser,0
copy c for employee's records.,2
integrated testing solutions ltd,1
south alejandraport id 05645-653 14 other (see enclosed notice to employee) 12c 102,2
omosede abraham,0
michaeel klosinski,0
saanchi angleton,0
social security tips,2
hill insulation ltd,1
qiara lagerquist,0
(see enclosed notice to employee.),2
reighn hasfjord,0
crespi briante,0
þórlaug gunby,0
emplove plan sick pay,2
shoutlegacy llc,1
webhnet - oficina web & design,1
claris consulting,1
janson makelaardij bv,1
ramada sea world,1
12a see instructions for box 12,2
tsjebbe iller,0
moviro,1
multi title,1
new aliciaborough va 49503-5396 14 other (see enclosed notice to employee) | 12c 124,2
guthry rippe,0
olisaemeka reimold,0
(see enclosed notice to employee.),2
3395 dawn wall apt. 979,2
b employer identification number,2
kay-leigh bonam,0
ogechukwu meloche,0
"safe, accurate, nsew file visit the irs website",2
reemhard gyden,0
platify gmbh,1
kassan macumber,0
11 nonqualified plans,2
zarriah lorenzetti,0
wage and tax,2
ghaida conkel,0
medpro,1
enamelists gallery,1
cut here. keep lower portion for your records.,2
platypus agency,1
romain hample,0
dependent care benefits,2
shaundria arau,0
manjola czupryna,0
cut here. keep lower portion for your records.,2
eagleson chrysler dodge & jeep,1
this information is being furnished to the internal revenue service.,2
andy office creative and design,1
rebo nv,1
lewayne ludescher,0
wage and tax,2
moninga,1
e employee's first name and initial last name,2
thuis in vastgoed,1
patkar extrusions ltd,1
elishea montan,0
university center gaylord,1
fitch risk,1
emanual annal,0
yda latimer,0
sicilee eichmann,0
fox mountain adventures,1
brandey forsee,0
medicare tax withheld,2
maylanie dehombre,0
jamieborough md 94606-7722 14 other (see enclosed notice to employee) | 12c 257,2
