context,label
Brenda Wilson,0
Jefferson-Perkins and Sons,1
William Hogan,0
Revenue Cut Keep,2
Zuniga Views Apt.  Caitlinbury WV,2
Ferguson Knoll Deannaport IA,2
Pena PLC Ltd,1
Lewis Wells Apt.  North James FL,2
Joseph Spence,0
Williams Lights Mosleymouth MT,2
 Allocated tips,2
Park Station Jamesbury MO,2
John Lara,0
This information furnished,2
Local income tax,2
Holt Group and Sons,1
Greene and Sons Ltd,1
file b Employer,2
 Other enclosed,2
"Romero, Stein and Mckee Group",1
Matthew River Apt.  East Lisaside AR,2
tax  Local,2
"King, Davis and Crosby and Sons",1
Armstrong-Franco and Sons,1
Johnson Plain Lake Paulaton AL,2
tax  Local,2
income tax withheld,2
Jeffrey Jordan,0
taxable fail report,2
C For Use,2
Kevin Summit New Kristin NC,2
Scott Smith,0
"Carson, Weiss and Osborne PLC",1
Gonzalez PLC Inc,1
Turner-Mcgee LLC,1
Maxwell Mountains Elizabethview TN,2
Sheryl Spur Apt.  Lorimouth DC,2
Lori Garcia,0
Charles Harrison,0
L f address,2
Brooks Gateway Heidimouth NY,2
withheld Medicare wages,2
Kelly PLC Group,1
"Castro, Sanders and Bryant and Sons",1
wages tips Medicare,2
Jones Ltd Inc,1
Diana Rice,0
Vanessa Cape Apt.  Port Jasonstad SC,2
James Flores,0
Daniel Smith,0
Sharp and Sons Group,1
Jennifer Khan,0
Michelle Moore,0
Amanda Woods,0
may imposed STATEMENT,2
Phillips-Shannon Group,1
Romero-Woods LLC,1
Leonard Foley,0
file b Employer,2
f address ZIP,2
"Bennett, Allen and Yang Inc",1
"Anderson, Walker and Gonzales and Sons",1
"Howell, Alvarez and Todd PLC",1
Tyler LLC Ltd,1
Mary Hamilton,0
Andrew Sullivan,0
Smith-Anderson and Sons,1
James Williams,0
Lowe Coves Suite  Jeffreyland ID,2
"Griffin, Lane and Lynn LLC",1
"Murphy, Carpenter and Wolf PLC",1
Ashley Lamb,0
Mrs. Debbie,0
Morales Causeway New Crystal AK,2
Kyle Extensions Port Andreaville CA,2
 Medicare tax,2
Curtis Coves Gentryton SC,2
Connor Scott,0
Employer identification number,2
"White, Summers and Garcia LLC",1
Deanna Passage Suite  South Joseph NY,2
 Nonqualified plans,2
number  State,2
Retirement b employee,2
"Bruce, Austin and White and Sons",1
Steven Mason,0
tax  Local,2
security tips Allocated,2
Matthew Roman,0
Cochran-Stephenson Inc,1
"Myers, Green and Villarreal LLC",1
Rodriguez Walks Amyborough GA,2
Hanson Flats Suite  East Jacob MN,2
Jones Mountains Apt.  East Feliciafort AR,2
Seth Groves Suite  North Brittanyshire NV,2
address ZIP code,2
"Meyers, Mendoza and Jackson Inc",1
Gabrielle Love,0
This information furnished,2
Waller LLC LLC,1
Brandon Dunn,0
Freeman View Apt.  Romeroborough OK,2
Williams Brooks West Crystal FL,2
 e firstname,2
Amy Landing Suite  Lake Jon CA,2
care benefit ,2
Jennifer Chen,0
"Oliver, Lindsey and Cunningham LLC",1
Herrera Ltd PLC,1
Powell Pike Greenside DC,2
Davis-Sanchez PLC,1
social security number,2
Medicare wages tips,2
Hall Mill Lake Morganview MI,2
Control number Advance,2
This information furnished,2
Gary Bennett,0
c ZIP code,2
Lisa Streets Suite  Staciefurt CO,2
Christopher Crescent Apt.  Jillhaven SD,2
Sandra Village Scottmouth SD,2
 Locality name,2
 Other enclosed,2
Coffey-Patel Inc,1
Yesenia Square Huangfort NM,2
Kyle Munoz,0
Bruce Green North Jenna UT,2
Jason Dudley,0
Deborah Manor Suite  Conniemouth VT,2
EIC payment Dependent,2
Katherine Trail East Edward MT,2
Carl Parks New Christopherfort DE,2
Turner-Powell and Sons,1
employee plan sickpay,2
"Mccarty, Austin and Phillips PLC",1
Austin Burke,0
income tax ,2
Valencia Gardens South Paul TX,2
Garcia and Sons Inc,1
Victoria Stewart,0
Coffey-Johnson Group,1
Davis View South Joseph NY,2
Ho Corners Suite  Port Julieview GA,2
Control number Advance,2
Jeffrey Rest Suite  New Michaelview NV,2
Hardy-Clark PLC,1
Derrick Jimenez,0
Notice c d,2
Jessica Brown,0
sickpay G ,2
number This information,2
Wagner Lodge Riveraville MT,2
Becky Kaiser,0
Olson Grove New Mark NE,2
Wilson Corners Apt.  Bautistaville WI,2
"Jackson, Valdez and Salazar Group",1
Joseph Silva,0
Jessica Manning,0
Elizabeth Villages Suite  Jonesfurt PA,2
Greg Lucas,0
Adams Unions Whiteton RI,2
Tax  Department,2
Revenue Service Form,2
Peterson Roads Suite  Johnsonport VA,2
Robinson PLC Ltd,1
Copy C For,2
Keith Circle East Lisa IN,2
payment Dependent care,2
"Robinson, Brooks and Lopez Inc",1
identification number compensation,2
Jenkins-Dean Ltd,1
Murphy Parks Suite  East Kevinside MA,2
Rose Tyler,0
Nathan Robinson,0
Makayla Stream Apt.  East Sandrashire NH,2
tips Allocated tips,2
Jennifer Black,0
Keith Ltd Ltd,1
Lawrence Simpson,0
Zachary Miller,0
Meyer Ltd PLC,1
Medina-Powell and Sons,1
tax  Locality,2
Scott-Eaton Inc,1
Roger Crest Apt.  Leeton IA,2
Martinez Springs Suite  South Thomas MA,2
payment Dependent care,2
Park Port Lake Lorettafort AL,2
Jones Heights Brettport NV,2
Dependent care benefits,2
Jordan Johnson,0
Brady Harbor Suite  Mackenzieton HI,2
Curtis-Silva Ltd,1
Adrienne Hill,0
John Rapid Apt.  West Steven OR,2
Heather Manors East Kimberly NC,2
Revenue If required,2
Jasmine Gray,0
Thomas Frost,0
name IT Wage,2
Blake Alley Apt.  West Jamesborough MO,2
Douglas Lodge West Roseburgh VT,2
Leslie Long,0
Cooley Corners Sarahhaven UT,2
"Cole, Smith and Warner and Sons",1
"Gibson, Taylor and Lamb LLC",1
Daniel Garden Morrisville IA,2
Villa-Miller Ltd,1
furnished Internal Revenue,2
Vaughn Group Inc,1
Virginia Smith,0
Medicare wages tips,2
Joseph Porter,0
Neal Shoals Kellyview LA,2
Donna Turnpike Suite  South Sara SC,2
Winters Viaduct Apt.  East Natalie WI,2
James Skinner,0
  Wage,2
Cardenas-Mora PLC,1
Singh Crossroad Evanschester PA,2
Gregory Stravenue Suite  New Joel IN,2
Casey Davis,0
b Employer identification,2
sanction may imposed,2
Tyler Howard,0
Joseph Adams,0
Rodriguez-Hall LLC,1
income tax withheld,2
Thomas Green,0
name Wage Tax,2
Frank LLC PLC,1
 Department Revenue,2
Morgan Wells Apt.  Leonardchester WV,2
John Clayton,0
state ID number,2
Department Revenue Service,2
Bryan Bush,0
information furnished Internal,2
Sarah Brandt,0
 State state,2
Victoria Morales,0
d  P,2
security wages Social,2
Local income tax,2
"Anderson, Hartman and Martinez Ltd",1
 Department Revenue,2
Tyler Smith,0
Jeffery Hamilton,0
Nonqualified plans a,2
Marshall-Marshall LLC,1
William Vista Apt.  New Carriefurt WI,2
Brown Group PLC,1
Craig Mills Suite  Thompsonbury CA,2
income tax ,2
Morales Wells New John VT,2
Kelly Throughway Petersonfort ND,2
Phillip Reilly,0
instructions box ,2
withheld Social security,2
Middleton Gardens Suite  Johnsonmouth WY,2
Belinda Mccarty,0
Michael Morgan,0
Daniel Smith,0
Barry Dickson,0
Calderon-Gomez Ltd,1
"Diaz, Wilson and Hunt and Sons",1
Curtis Young,0
Website STATEMENT OMB,2
Filed FEDERAL Tax,2
Leslie Cortez,0
Cervantes Streets Apt.  Port Jacob MT,2
William Torres,0
number This information,2
Kara Diaz,0
See instructions forbox,2
Marshall-Marshall LLC,1
Charles Collins,0
John Stream New Meredithstad MI,2
Ashley Salazar,0
address ZIP code,2
Sarah Moreno,0
 Local income,2
Davis-English PLC,1
Hamilton-Booker PLC,1
Melissa Fords Suite  Michellestad VA,2
Other enclosed Notice,2
Heath Drives Lake Amanda AL,2
Martinez-Short and Sons,1
Nicole Kirk,0
income tax ,2
withhel c ZIP,2
tax  Locality,2
pay x E,2
Statutory Retirement b,2
Amy Radial Apt.  Lake Samantha CA,2
Internal Revenue If,2
Hill Centers Apt.  Port Christianberg KS,2
Evans LLC Ltd,1
Eric Torres,0
Ernest Edwards,0
"Thomas, Lee and Martin PLC",1
Collins-Santana Ltd,1
tax withheld Medicare,2
Evans Roads Rodriguezton RI,2
Miller Lock Suite  Georgeshire FL,2
Curtis Miller,0
"Foley, Williams and Stevens Group",1
Leonard Robinson,0
Walker Lodge Mayton DE,2
Hood Mission Port April RI,2
Williams Ltd Group,1
Garcia Inc Inc,1
Johnson Ridge Derekview AR,2
Morton-Green Group,1
payment  Dependent,2
Joshua Mews Suite  New Bradleymouth MD,2
Jane Dougherty,0
Rogers Grove Port Vincent MD,2
Ortiz PLC Inc,1
name Wage Tax,2
Johnson LLC and Sons,1
Elizabeth Smith,0
"Owens, Thomas and Howard Inc",1
Ryan Rosales,0
Clay Loop New Williamburgh SC,2
  Other,2
Tina Conner,0
Ross Flats New Elizabeth ID,2
Teresa Fords Apt.  West Davidfort MD,2
withheld Medicare wages,2
c G ,2
Alexandra Lindsey,0
Retirement b employee,2
Cervantes Inlet West Destiny NC,2
Grant Young,0
Adkins Group Group,1
Bowen Group Ltd,1
Taylor Ltd LLC,1
Morton-Blevins Inc,1
"Jackson, Doyle and Cox and Sons",1
"Tran, Huff and Gilbert Inc",1
Arthur Escobar,0
"Hall, Travis and May Ltd",1
Angela Ellison,0
Brown-Higgins Inc,1
  Statutory,2
Joseph Springs East Cynthia MD,2
Dr. Martin,0
Priscilla Hernandez,0
 State state,2
ZIP code Social,2
tax withheld c,2
Matthew Streets South Richard CT,2
Castaneda-David and Sons,1
Dean Causeway Suite  Davidmouth TX,2
Lynn Squares Suite  Lake Erica NH,2
Foster LLC Ltd,1
Kim Evans,0
Trevor Bowman,0
Susan Islands Suite  Benjaminburgh MS,2
number Advance EIC,2
Jacobs Dale Suite  Lewisfurt CA,2
Andrew Drive West Annaborough FL,2
 State state,2
wages tips ,2
Ashley Ports Patelshire AK,2
  Statutory,2
Allocated tips Control,2
Cisneros Group Inc,1
Carlson Spur Lake Robert AR,2
James Rodriguez,0
Schneider Villages East Carla OR,2
"Johnson, Jones and Fuller Inc",1
enclosed Notice c,2
Campbell-Bailey PLC,1
Cut Keep lower,2
Rebecca Mall New Lauraburgh UT,2
John Harris,0
Johnson Orchard Apt.  Cummingsside CO,2
"Johnson, Fischer and Dunn Ltd",1
Notice c ,2
 Local income,2
Thomas Mann,0
name  Nonqualified,2
Wilkins LLC LLC,1
Williams Inc LLC,1
Schmidt PLC PLC,1
 Other enclosed,2
Stephen Ellis,0
tips  State,2
William Fernandez,0
Richard Robles,0
Kelsey Edwards,0
Amanda Canyon Morganfurt TX,2
State state ID,2
For Use enclosed,2
Michelle Carroll,0
Robertson-Brown Group,1
State income tax,2
Wesley Junctions Suite  North Adriana OH,2
Pam Wells Apt.  West Dustinchester WI,2
Matthew Hall,0
"Valencia, Howe and Kemp Group",1
Revenue Service Form,2
Michael Locks West Richardview AZ,2
"Johnson, Todd and Jensen LLC",1
Nicholas Meyer,0
Alicia Woods,0
taxable fail report,2
Porter Gateway Martinezfort IA,2
Shawna Ranch Lake Lisafurt AL,2
Rita Unions Kristinaburgh ME,2
b emplove lan,2
Baldwin-Rivera and Sons,1
Savannah Underpass Aliciatown MT,2
"Glover, Williams and Sparks PLC",1
Rodriguez Mill New Sheilamouth VT,2
"Ward, Coleman and Clark Group",1
Daniel Estate Apt.  West Williamville MS,2
Carla Doyle,0
Johnson LLC Inc,1
Cole-Hickman PLC,1
Perez Rue Suite  Lake Travisstad WY,2
Mcconnell Corner Port Stacy WY,2
Social security tax,2
Lee PLC Inc,1
P  ,2
address ZIP code,2
Evans Views Suite  East Scott AL,2
Newman Turnpike Apt.  North Susanfort IN,2
Notice c ,2
Mark Hughes,0
Dependent care benefit,2
Jenkins Inc PLC,1
Angela Brooks Apt.  South Matthewhaven VT,2
Cox-Martinez Group,1
wages tips Medicare,2
tax  Locality,2
Dawn Price,0
Wage Tax ,2
Paula Lee,0
Matthew Knox,0
Dr. Karen,0
"Morales, Wang and Williams LLC",1
Young-Peterson and Sons,1
"Jones, Reese and Lawson Ltd",1
Aaron Gross,0
Cain Square Bakerport WA,2
Fuller-Mitchell Ltd,1
Hernandez LLC PLC,1
income tax ,2
Wheeler Creek Suite  Herreramouth CO,2
Moore Station Apt.  Lauraton OH,2
Daryl Fall Suite  Jodyberg NJ,2
  ,2
Andrea Reilly,0
Smith-Silva Inc,1
Andrea Hill Port Barbara PA,2
Adams Islands Angelatown AZ,2
e firstname initial,2
Padilla-Murphy and Sons,1
"Parsons, Kennedy and Weber and Sons",1
Christopher Squares Suite  Mariafurt GA,2
Cox-Lopez and Sons,1
Beth Wells,0
 Medicare tax,2
 d D,2
Statement se file,2
Henderson-Perkins and Sons,1
Stephanie Cole,0
Morrow Ltd Ltd,1
"Watson, Love and Gray Inc",1
Jacobs PLC PLC,1
Chan PLC Group,1
security wages Social,2
IRS Website STATEMENT,2
Frazier-Matthews Ltd,1
Brent Row Suite  West Sarah WY,2
Oscar Hill,0
"Thomas, Glenn and Price LLC",1
Brittney Rhodes,0
Young-Stout PLC,1
a See instructions,2
Zachary Hill Lake Brentview NE,2
compensation Federal income,2
Delgado Forest Cummingsfort MI,2
Emily Harrison,0
Phyllis Castro,0
"Johnson, Roy and Martin LLC",1
first name initial,2
Leonard-Flores Inc,1
"Meyers, Poole and Hall Ltd",1
e first name,2
Morris Mountains Suite  Lake Brianastad AL,2
Hannah Cliff Krauseside KS,2
Murphy Bypass West Christopherland AR,2
Black-Torres Inc,1
Catherine Jensen,0
Catherine Gay,0
OMB No income,2
tips Medicare tax,2
Jackson Corner Suite  East Josetown CO,2
Jamie Spur Stephenside NJ,2
James Station Apt.  South Joshua MT,2
Giles and Sons Inc,1
Tara Prince,0
Timothy Smith,0
number Advance EIC,2
Courtney Martinez,0
Harrell-Solis PLC,1
Richard Squares Suite  Christopherchester OK,2
"Thomas, Johnson and Garza PLC",1
Barbara Vasquez,0
Jose Wade,0
Hernandez PLC Ltd,1
code  State,2
Potter Bridge Ryanport GA,2
Meyer PLC LLC,1
Robinson-Rasmussen LLC,1
Maddox Port Apt.  New Sergioshire NH,2
Cooper LLC Group,1
"Lane, Gomez and Guerra Group",1
tips Medicare tax,2
Jared Harvey,0
Wright-Garcia Group,1
Melissa Hardin,0
Thomas Miller,0
tax withheld Medicare,2
Christina Johnson,0
State state ID,2
"Hancock, Brown and Pierce PLC",1
Williams Loaf Byrdberg FL,2
 E ,2
c ZIP code,2
Douglas Fort Evelynview NY,2
Tracy Simon,0
Perez-Montes Ltd,1
"Nelson, Morton and Colon and Sons",1
Kathleen Guerrero,0
Jessica Gates,0
"Schmidt, Dorsey and Miles Inc",1
Nichols Inc Ltd,1
Trevor Duncan,0
Rosario Orchard South Lisa WA,2
 Localityname Wage,2
Robert Gill,0
Kristi Johnson,0
Todd Expressway Apt.  New Shane OK,2
Robert Springs Williamsbury CO,2
state ID number,2
Fischer-Fisher LLC,1
Lisa Martinez,0
Herrera Highway New Jeremiah NV,2
Moody Shoal Kaylabury CT,2
Joel Swanson,0
Form Statement Copy,2
Kylie Pass Joanneborough NC,2
Robinson-Garcia LLC,1
 f address,2
Chad Phillips,0
Scott Stephens,0
Filed FEDERAL Tax,2
first name initial,2
social security number,2
tips Medicare tax,2
Watts Stravenue Suite  North Amy SD,2
Eric Krause,0
enclosed Notice c,2
"Carlson, Anderson and Carson and Sons",1
Johnson-Barry and Sons,1
Whitaker-Jackson PLC,1
Sarah Brown,0
For Use enclosed,2
"Randolph, Raymond and Sanchez Group",1
Seth Bailey,0
"Vaughan, Garner and Martinez Group",1
Justin Carpenter,0
Marcus Motorway Elizabethland NM,2
code Social security,2
"Schneider, Smith and Swanson Inc",1
Timothy Extensions West Dustinmouth SC,2
Deborah Passage Suite  Allenmouth TN,2
Joshua Chapman,0
Melanie Martinez,0
Wendy Henry,0
Wagner Inc LLC,1
Monique Stafford,0
withheld Social security,2
Benson Garden West Michelle OH,2
Black LLC Ltd,1
  ,2
Use nsew file,2
Social security tips,2
Alexander White,0
Locality name Wage,2
Herrera-Miller Ltd,1
P  ,2
Hansen Unions Stanleyberg LA,2
Jean Sims,0
Use nsew file,2
 f address,2
Felicia Crest South Thomasborough HI,2
Newman Ltd Group,1
REISSUED social security,2
Harris Inc LLC,1
Sarah Hines,0
Malone Roads Apt.  South Lindaburgh FL,2
G  ,2
William Lamb,0
Black Group PLC,1
Service Form Statement,2
Alexandra Inlet West Annview OH,2
Brady Glens Apt.  Mendozastad TX,2
state ID number,2
Christopher Loaf Suite  Welchstad TX,2
Kevin Ridge Lake Danielborough AK,2
Goodman Group Group,1
Williams Group LLC,1
"Camacho, White and Goodwin and Sons",1
Kim Gilbert,0
Moore Common Deborahland DE,2
Scott Cape Greenfurt WV,2
Rogers-Pham PLC,1
Todd Davis,0
Dickerson Skyway Suite  Mossmouth CA,2
"Murphy, Miller and Buckley Group",1
Alexandra Cliffs Apt.  New Shannontown UT,2
James Extensions Apt.  New Nicholasmouth FL,2
Tiffany Ramos,0
If required file,2
tax  Local,2
Retirement b employee,2
 State ,2
number  State,2
Chad Flores,0
Thompson Coves Suite  Port Benjamin OK,2
"Stewart, Woods and Green Inc",1
Garcia-Lee LLC,1
Cindy Harbors Suite  Stephensview GA,2
"Edwards, Evans and Hanson and Sons",1
Rivers-Collins Inc,1
Jeff Barry,0
Allen Group LLC,1
Delacruz-Ho LLC,1
Department Revenue Service,2
Mcdaniel-Watson Inc,1
ID number ,2
Alexander-Smith and Sons,1
Matthew Sutton,0
Huynh PLC Group,1
Sean Rogers,0
Taylor-Johnson Group,1
Benjamin Warren,0
Little Falls Snyderton TX,2
Gary Islands Apt.  Sandraport UT,2
Martinez Group LLC,1
Jennifer Hill,0
Derek Ruiz,0
Elizabeth Hamilton,0
Nolan Stream Suite  Fernandezberg CT,2
payment Dependent care,2
Steven Road Wilsonberg AK,2
Deborah Wells East Cassandra CT,2
Earl Hale,0
"Martinez, Frederick and Anderson Ltd",1
Angel Mcintosh,0
Miller LLC LLC,1
Richardson Ltd LLC,1
plans a See,2
Bautista-Peck and Sons,1
Waters Streets Suite  East Luisport TX,2
Wendy Plains Suite  North Sarahland SC,2
"Smith, Hunt and Diaz Group",1
income tax ,2
Tammy Macdonald,0
"Knight, Mccoy and Nicholson Inc",1
Jason Throughway Port Donna VA,2
security wages Social,2
Employer identification number,2
Robert Carroll,0
Bruce Spur West Brandonhaven VA,2
Baker LLC Group,1
Allen Way West Julie MS,2
  e,2
Vasquez-Pace Ltd,1
Stone Square South Alanside NC,2
"Norman, Good and Jones PLC",1
withheld c ZIP,2
Holly Smith,0
Thomas Cordova,0
Erickson Tunnel Suite  Rachelberg WV,2
Torres and Sons LLC,1
Hill-Adams LLC,1
f address ZIP,2
wages Social security,2
Hodges-Lopez and Sons,1
Sean Benjamin,0
David Greene,0
C For Use,2
  e,2
Robertson-Anderson and Sons,1
withheld Social security,2
Juan Junctions Baileyshire MN,2
tax withheld c,2
Taylor Mills,0
H  ,2
Finley Club West Dawnton PA,2
Houston-Beck Group,1
Romero-Myers and Sons,1
tax withheld c,2
Joseph Ramp Apt.  Port Margaretland SD,2
Brown Inc and Sons,1
Rose LLC LLC,1
 employe plan,2
Hannah Williams,0
Nelson Ltd LLC,1
White-Rivera Group,1
Jenny Frye,0
Jason Daniel,0
Diana Estates Gillborough KS,2
Julian Street South Adrianfurt IL,2
Justin Heights Apt.  Tammyland ND,2
Farley-Fisher Group,1
Mcconnell Groves South Lori IN,2
Alvarado Points North Timothyfort NC,2
Joseph Smith,0
Jacob Clark,0
withheld c ZIP,2
Bailey Keys Apt.  Tinahaven NM,2
Susan Mission Port Jenniferberg WA,2
Haney Plains Cruzfort WA,2
identification number compensation,2
Dawn Mann,0
Moon Inc PLC,1
Gavin Andrews,0
b Employer identification,2
Jones Curve Thomasport RI,2
Hoover Path Suite  Port Richardview TX,2
Wallace-Doyle and Sons,1
wages Social security,2
Debra Springs Combsshire NE,2
withheld Medicare wages,2
Carson PLC Group,1
Lara-Perry Group,1
Darren Summit Cannonstad WV,2
Caroline Frederick,0
ID number ,2
name  Wage,2
Fitzgerald-Martin Ltd,1
Veronica Martinez,0
security number Visit,2
Mike Manning,0
income tax withheld,2
Cooper Falls Suite  New Kenneth AK,2
Townsend-Blair Group,1
STATEMENT OMB income,2
Garrett Station Suite  Johnsonmouth NV,2
Ibarra-Burton PLC,1
Parks Avenue Suite  Denisechester AK,2
f address ZIP,2
Davis-Rogers Inc,1
Jose Miller,0
security wages Social,2
Wendy Martin,0
Aguirre Ltd and Sons,1
payment  Dependent,2
Mccoy-Stewart and Sons,1
James-Keith PLC,1
"Aguilar, Grant and Cox PLC",1
Michelle Mall Toddshire VA,2
Tina Place East Ian VT,2
Mason-Petersen Ltd,1
Santiago Meadows Suite  South Josephshire LA,2
Retirement b employee,2
Wright Drive Ashleyshire LA,2
Bell-Campbell PLC,1
Ellis PLC PLC,1
Anthony Tyler,0
IRS Website STATEMENT,2
social security number,2
Emily Simpson,0
David Circles Suite  West Erinfort WY,2
tips Control numbe,2
tax  Locality,2
information furnished Internal,2
se file Copy,2
Social security wages,2
Susan Bailey,0
"Wyatt, Pierce and Simmons Inc",1
Nathan Mission Suite  Port Whitney NJ,2
Harris Inc Ltd,1
Thomas Greene,0
X  Other,2
Cheryl Richardson,0
Casey Howe,0
"Wilson, Juarez and Young PLC",1
wages tips ,2
April Salinas,0
Harrison LLC Group,1
Harrison Group LLC,1
"Kennedy, Walker and Anderson PLC",1
Monique Haven Apt.  New Tammyland VT,2
Tonya Johnston,0
Mr. Nathan,0
Haynes Ramp East Theresa SC,2
code  ,2
number Advance EIC,2
Danielle Hernandez,0
Holder LLC LLC,1
wages Social security,2
Peter Collier,0
Anderson-Anderson Inc,1
Gonzalez Centers South Ryanbury OK,2
Beck-Lester LLC,1
 Local ,2
Angela Square Lake Mollymouth MT,2
Steven Johnson,0
Mark Field Apt.  West Darlene NJ,2
Welch-Meadows LLC,1
Richardson-Brown PLC,1
"Wagner, Watson and Young Group",1
John Inlet Nelsonberg NH,2
name initial Lastname,2
Social security wages,2
wages Social security,2
Katie Green,0
Statement se file,2
Hanna-Allen Inc,1
Brittany Taylor,0
"Knight, Mann and Mcgrath Ltd",1
English-Curtis Inc,1
name Wage Tax,2
Sarah Phillips,0
Philip Brown,0
Form Statement se,2
Cynthia Nunez,0
Ryan Nelson,0
David Owen,0
Morgan-Bass and Sons,1
Daniel Scott,0
Brandon Estate Smithport AK,2
Amanda Dawson,0
tax  Locality,2
Theresa Vista Lake Davidville CO,2
Alison Martinez,0
Jason Acevedo,0
sickpay x D,2
Newton Ltd Group,1
James Garcia,0
Smith Ranch Apt.  North Kristiehaven MO,2
Alyssa Ferry Apt.  Port Eileen IL,2
Courtney Flat Jonesshire ID,2
 Allocated tips,2
income taxable fail,2
Price LLC and Sons,1
 e first,2
Medicare tax withheld,2
Medicare wages tips,2
Troy Wong,0
Brandon Island Apt.  Matthewfurt VA,2
Rodriguez-Burnett and Sons,1
James Lawrence,0
Gregory Horn,0
Liu Pines Suite  South Aprilfurt TN,2
employee plan sickpay,2
Chapman Isle New Mariaborough WA,2
"Nunez, Turner and Kane LLC",1
Henderson Lodge South Jeffrey CO,2
code  State,2
Cody Oval Norrisview FL,2
Justin Odom,0
Patricia Rapids Apt.  North Morgan UT,2
Crystal Smith,0
"Ruiz, Smith and Carter and Sons",1
tips etc ,2
Matthew Wagner,0
Sheila Park Suite  East Morganchester ME,2
Rebecca Foley,0
tax withheld Social,2
 f address,2
Ashley Passage Karenshire MO,2
Carmen Le,0
Kelly Jackson,0
Wade Well Port Laura WY,2
"Garcia, Campbell and Wheeler Ltd",1
number This information,2
Contreras Union Suite  New Gregorytown MA,2
Justin Fitzgerald,0
"Allen, Torres and Ruiz and Sons",1
Church-Jacobs Ltd,1
"Williams, Hubbard and Parks LLC",1
tips etc ,2
Hubbard Forks North Brianshire IN,2
"Hughes, Garcia and Wyatt LLC",1
Norris Views Apt.  Lake Barbarachester MD,2
Carter LLC PLC,1
Kevin Brook Suite  Warrenview WI,2
Robert Robertson,0
Doyle Villages Suite  Jordanburgh SC,2
Brown Ltd Ltd,1
Jesse Scott,0
For Use enclosed,2
Freeman-Rodgers LLC,1
Laura Green,0
b Employer identification,2
Bender Spur Port Michaelshire NM,2
See instructions forbox,2
Julian Gross,0
payment Dependent care,2
Jonathan Jordan,0
James Rhodes,0
ZIP code ,2
"Gordon, Reed and Duran Inc",1
file b Employer,2
Mullins Locks Thomasview AL,2
Allen LLC Inc,1
Dr. Mary,0
Erin Knoll Lake Corey SD,2
Bauer Summit Mcclainmouth TX,2
Charles Avila,0
Scott Port Apt.  New Edwardside LA,2
Robin Rowland,0
Mary Morton,0
Katherine Johnson,0
Sanders Group Inc,1
Ashley Ponce,0
Martha Watson,0
Rachel Orchard Apt.  Brianberg MI,2
Chang-Bishop and Sons,1
Smith-Duarte Group,1
furnished Internal Revenue,2
Gregory Freeway Lindaview IN,2
Simpson-Collins LLC,1
Lori Inlet Suite  Braunstad VT,2
Retirement b employee,2
Watkins LLC LLC,1
Wilson Inc LLC,1
Kennedy-Reed LLC,1
James Murray,0
Payne Parks West Briannaport SD,2
Johnson Via Lake Alyssa CO,2
Tax Return This,2
Carter-Thomas and Sons,1
Huber Island Suite  Collinshaven IN,2
See instructionsfor box,2
"Morgan, Watkins and Moyer Group",1
Statutory Retirement b,2
Craig Pike North Catherine NV,2
Carroll Inc PLC,1
Stephanie Point Apt.  Lake Brent WA,2
Taylor Hernandez,0
Miranda Miller,0
Alexander Anderson,0
lan sickpay X,2
Elizabeth Rose,0
"Huffman, Harmon and Evans Ltd",1
Miller-Peterson PLC,1
Patrick Rosales,0
name FI Wage,2
"Cooper, Spence and Curry Ltd",1
Return This information,2
Gabriel Brown,0
Kristin Wilson,0
Patton-Thomas Group,1
John Parker,0
"Smith, Lopez and Perez PLC",1
Beth Fernandez,0
Walker Ltd and Sons,1
Shah-Klein and Sons,1
Madison Dennis,0
Tyler Hernandez,0
payment  Dependent,2
social security number,2
Louis Johnson,0
Dr. Matthew,0
Kelley-Benson and Sons,1
Giles PLC Group,1
Amanda Carroll,0
Jose Forks Apt.  Brittanyshire NV,2
C For Use,2
Williams Crossing Suite  Smithfurt LA,2
Hernandez-Lopez Ltd,1
Owens Burgs North Brian WI,2
Natalie Sosa,0
Hammond Inc LLC,1
Hurst Gardens Williamtown ND,2
Byrd-Bruce PLC,1
Tax  Department,2
Statutor Retirement b,2
Hammond-Alexander PLC,1
Bird Tunnel Suite  Williamport WV,2
Davidson Inc Inc,1
Brett Smith,0
  Other,2
identification number compensation,2
forbox  ,2
 State state,2
Andrea Lane Apt.  Lake Chadberg SD,2
Ms. Ashley,0
Robinson Group LLC,1
Robert Hensley,0
Jeremy Davis,0
Jackson-Jones Inc,1
Revenue Cut Keep,2
Wilson-Jones Group,1
Mack Loop New Ashleychester MO,2
Mack Cape Pattontown WA,2
Debbie Castillo,0
Dixon Spurs Suite  Dorisburgh VT,2
Rodriguez-Valdez PLC,1
Phyllis Bell,0
Maria Davis,0
Mckenzie-Richards and Sons,1
Retirement b employee,2
Tyler Bowman,0
Villanueva Ltd Ltd,1
 Allocated tips,2
Other enclosed Notice,2
Ramirez-Moon Group,1
Williamson Pine Suite  East Keithville AK,2
care benefits ,2
b employee plan,2
Peggy Mccall,0
George Dodson,0
Proctor Loaf Castilloshire ID,2
James Island Apt.  West Christinebury IN,2
State state ID,2
Meagan Lane Apt.  South Amyburgh MD,2
Kevin Forks Sarahberg MT,2
 e first,2
Harris-Callahan Group,1
Ann Pearson,0
Theresa Dale Michaelville MN,2
Cannon-Mccarty Ltd,1
