context,label
Herman-White Inc,1
Bates Cove Lake Christopherville AZ,2
Andrew Mitchell,0
John Circle Suite  Evansberg RI,2
Curtis Islands Apt.  Lake Tracy UT,2
Matthew Fisher,0
Smith-Jones Ltd,1
Kelly Chapman,0
Thomas-Kaufman Group,1
"Foley, Williams and Stevens Group",1
c E  d E,3
Sparks Ltd Inc,1
Middleton Spurs Apt.  Vargasfort NV,2
Livingston-Mckinney Inc,1
Banks Views Smithside MO,2
wages Social security tax withheld,3
Thomas Crossroad Suite  New Thomas KY,2
Elizabeth Rose,0
Johnson Knoll Elizabethburgh KS,2
Doyle-Mcclure LLC,1
Employer identification number compensation Federal,3
Wise Trail North Ryanfurt NV,2
Erickson Ltd Group,1
Jacqueline Spur Apt.  South Nathan VT,2
Veronica Points Apt.  South Daniel LA,2
Brian Thompson,0
Elizabeth Square Apt.  New Robert TN,2
Stacy Cowan,0
Murphy Forge Apt.  West Nina TX,2
Donald Points Suite  West Heather WA,2
Brandon Powell,0
Michelle Abbott,0
Tax Return This information furnished,3
Robinson PLC Ltd,1
ZIP code Social security wages,3
Howard Vista Suite  Lake Jenniferview MS,2
David Knolls Wilsonmouth MI,2
Marks Turnpike South Carla OR,2
Ann Hill,0
number  State wages tips,3
"Zimmerman, Lewis and Rhodes LLC",1
Billy Forge South Ericview PA,2
enclosed Notice c d ,3
firstname initial Lastname  Nonqualified,3
James Walker,0
Harris-Brown LLC,1
Murray Ltd Inc,1
Brandon Lane Apt.  Dylanview DE,2
See instructionsforbox   ,3
Nicholas Radial Edwardborough AR,2
Derek Garden Apt.  Guzmanberg KY,2
"Vance, Richmond and Cole and Sons",1
Mercedes Orchard Apt.  Ryantown HI,2
Robert Gill,0
Danielle Hernandez,0
ZIP code  State state,3
Christina Corners Apt.  West Kristieton NE,2
Hays Turnpike Mcneilberg NC,2
Christian Paul,0
"Ray, Taylor and Clark PLC",1
Cynthia Sexton,0
George Parks Apt.  East David WA,2
Ball-Collins PLC,1
Eric Gutierrez,0
Revenue Service Form Statement Copy,3
lower portion REISSUED social security,3
Taylor Trace Apt.  New Markberg VA,2
Andrew Clark,0
Angela Young,0
Sarah Lindsey,0
Patrick Dudley,0
Bailey LLC Group,1
Dependent care benefits  ,3
Alisha Fork Apt.  North Dannyshire MS,2
Daniels Park Cookbury AK,2
Be Filed FEDERAL Tax Return,3
Kathryn Mcdaniel,0
Patel LLC PLC,1
Nonqualified plans a See instructions,3
Mosley Cove Suite  Nelsonport SD,2
address ZIP code  State,3
Tran Group PLC,1
Michael Hall,0
Karen Martin,0
Chelsea Wells East Douglas LA,2
compensation Federal income tax withheld,3
Jennifer Weber,0
Brenda Dixon,0
Vazquez-Zuniga LLC,1
Benson Garden West Michelle OH,2
file Copy C For Use,3
Waters-Pena and Sons,1
Cameron Lowe,0
Ramsey Junction Port Davidburgh WI,2
Evans Streets Port Katherine NY,2
Logan Ridges East Samuelside NJ,2
Local  Local income tax,3
Shane Lopez,0
Anthony Irwin,0
Michelle Cape East Josephport AR,2
Kyle Myers,0
Thomas Flores,0
Rollins-Brooks LLC,1
Anderson Brooks Normanfurt AK,2
Bell Overpass North Kimberly MD,2
Robertson Drive Suite  West Jose IL,2
Morrison Ltd Group,1
Michelle Avenue Suite  Santiagomouth NY,2
Website STATEMENT OMB Use nsev,3
security tax withheld  Medicare,3
"Thompson, Wiggins and Miller and Sons",1
Christopher Brock,0
Garcia Mountains Rodneyview NH,2
Jeffrey Plaza Sharonside OR,2
Richard Morton,0
Donaldson Circles Apt.  Kimberlychester AZ,2
Garrett Field Krystalberg ME,2
Fuller-Mitchell Ltd,1
Sarah Russell,0
Jason Keys Apt.  South Jocelyn SC,2
Heather Vincent,0
Hood Mission Port April RI,2
"Baker, Cunningham and Boone PLC",1
Jeffrey Burke,0
Houston-Beck Group,1
Sullivan and Sons Inc,1
Dunn-Ramirez Inc,1
Laura Lawson,0
Lori Bartlett,0
Ashley Wood,0
 Locality name Wage Tax,3
Ball-Salazar PLC,1
e firstname initial Last name,3
Rachel Lodge Kristenfurt KS,2
Lisa Johnson,0
Robert Williams,0
Social security wages Social security,3
Kelly Sanchez,0
STATEMENT OMB file tax negligence,3
d D  f address,3
withheld Social security tips ,3
Hayes Fort Suite  East Marthaview WV,2
Kevin Fowler,0
Ramirez Ltd Inc,1
Eileen Trail Suite  New Jose NY,2
Hannah Cliff Krauseside KS,2
James PLC Group,1
John Divide Suite  Port Jose DE,2
Wage Tax  Department Revenue,3
"Hickman, Wilson and Colon LLC",1
"Proctor, Prince and Holden PLC",1
tax  Local wages tips,3
Henry Forge Apt.  New Gary NE,2
Nonqualified plans a See instructions,3
Heather Plains Suite  Cathystad UT,2
Deborah Warren,0
enclosed Notice c d ,3
Locality name Wage Tax ,3
Castro-Russell Group,1
Mitchell View Robertbury VA,2
Taylor Stanley,0
security wages Social security tax,3
Jim Mill Apt.  Stephaniefurt NY,2
wages Social security tax withheld,3
Summers Mills Suite  South Cynthiamouth NH,2
Michael Collier,0
Richard Rodriguez,0
Adkins Group Group,1
Luis Inlet Apt.  West Richardhaven OR,2
"Ellison, Brown and Lopez LLC",1
Isaiah Mall Lake Tanyafort NC,2
Coleman Inc Inc,1
Hernandez Wells East Maria TX,2
White and Sons Group,1
Thomas Village Nathanielmouth VT,2
Robert Benson,0
Rodriguez Row East Victoriafurt SD,2
Medicare wages tips Medicare tax,3
Nelson Neck Apt.  Lake Johnborough NH,2
"Cruz, Rodriguez and Moran PLC",1
Allocated Control number Advance EIC,3
"Thomas, Johnson and Garza PLC",1
Danny Cruz,0
Shepherd Inc Inc,1
Bianca Pennington,0
"Adams, Reyes and Vega Ltd",1
Wright Drive Ashleyshire LA,2
Day Inc LLC,1
Tanner Lodge Apt.  Allenhaven IN,2
Mosley-Barber Inc,1
income tax  Local wages,3
Ashley Hendricks,0
b employe plan sickpay x,3
Medicare wages tips Medicare tax,3
name initial Lastname  Nonqualified,3
Mary Stevens,0
"Christensen, Downs and Blackwell Group",1
employe plan sickpay  ,3
income tax withheld c ZIP,3
Richard Squares Suite  Christopherchester OK,2
Monica Summit Michellestad NH,2
file Visit IRS Website STATEMENT,3
Michael Lodge North Crystalhaven FL,2
Johnson LLC and Sons,1
Gutierrez-Evans Inc,1
 Statutory Retirement b employe,3
Ferguson Knoll Deannaport IA,2
James Rodriguez,0
Frost Group LLC,1
"Allen, Torres and Ruiz and Sons",1
Ashley Howell,0
 Department Revenue Service Form,3
Patterson Pike West Angelica NJ,2
Visit IRS Website STATEMENT OMB,3
Margaret Grove Adamburgh MN,2
Ernest Edwards,0
Lane Inc and Sons,1
Anthony Petersen,0
Megan Hughes,0
"Walsh, Jackson and Dean and Sons",1
Lee-Cantu Inc,1
Nonqualified plans a See instructions,3
Crystal Guzman,0
Shea Group Ltd,1
Other enclosed Notice c d,3
Stevens-Prince Group,1
"Gonzales, Rice and Miller Ltd",1
Matthew Lopez,0
Teresa Ellis,0
compensation Federal income tax withhel,3
Gould-Campbell Ltd,1
negligence penalty sanction may imposed,3
Richard Hobbs,0
Aaron Manning,0
West-King and Sons,1
Elizabeth Lodge Suite  Norrisview IL,2
name MC Wage Tax ,3
James-Keith PLC,1
  E  ,3
"Smith, Mann and Rice Ltd",1
Anderson Groves Apt.  New Samanthaborough NE,2
Tammy Macdonald,0
Dawn Light Cameronmouth NH,2
Taylor-Salinas Inc,1
Gibbs LLC Group,1
Robert Mill Rebeccaland GA,2
Mary Manor Apt.  Rebeccaberg ID,2
Chloe Spring Gonzalezville WY,2
Singh-Smith Inc,1
STATEMENT OMB Use nsew file,3
Gloria Islands Suite  Katrinamouth MO,2
Patterson and Sons Group,1
Taylor Ranch Apt.  Patelchester OK,2
Kristin Holt,0
Christine Holland,0
security tax withheld Medicare wages,3
Dean Lynch,0
Mitchell-Huang and Sons,1
Bailey LLC Group,1
file Copy C For Use,3
Ramos PLC PLC,1
"Cook, Torres and Graham Group",1
Social security tax withheld Medicare,3
Miller-Wilson and Sons,1
Joseph Corner Suite  East Tasha VA,2
Bonnie Stravenue Suite  New Stephanietown OH,2
Alan Jones,0
Rebekah Mountain North Amy AR,2
"Nguyen, Brown and Jenkins Inc",1
b Employer identification number compensation,3
Brian Jacobs,0
Smith Mission Muellermouth ND,2
Rodriguez Ltd LLC,1
portion REISSUED social security number,3
Mendoza-Lopez Ltd,1
Gary Bennett,0
Murphy Key Apt.  New Spencer NC,2
Larry Hill,0
Federal income tax withheld c,3
Wilson and Sons Group,1
State state ID number ,3
   Statutor Retirement,3
lower portion REISSUED social security,3
Form Statement se file Copy,3
Nonqualified plans a See instructions,3
Robinson Pike Lake Danielle NE,2
Service Form Statement Copy Be,3
Matthews PLC and Sons,1
Mcconnell Corner Port Stacy WY,2
 Statutory Retirement b employee,3
Peterson Rest Suite  Lake John IA,2
Ramos LLC Group,1
Collins Track Suite  South Jameston AL,2
Clayton Inc Inc,1
Mason Inc LLC,1
Brian Price,0
Clarence Gillespie,0
"Smith, Lopez and Perez PLC",1
Smith Valleys Apt.  Gonzaleshaven DC,2
code  State state ID,3
plans a See instructions forbox,3
Nicole Nelson,0
Anthony Schroeder,0
Harris Inc LLC,1
"Garcia, Spencer and Henderson Group",1
Chad Phillips,0
compensation Federal income tax withheld,3
code   State state,3
care benefit   e,3
Ruiz-Nelson Inc,1
Shawn Bailey,0
Cathy Rogers,0
Nelson Inc Group,1
State wages tips etc ,3
 Nonqualified plans a See,3
Cruz Square Lake Angelaland CT,2
Williams Ports Suite  Port Hayley MO,2
withheld Medicare wages tips Medicare,3
Christopher White,0
number This information furnished Internal,3
identification number compensation Federal income,3
Perry Inc PLC,1
Jessica Bypass Lake Marthaburgh WI,2
Gregory Passage Bauerstad ND,2
Seth Groves Suite  North Brittanyshire NV,2
numbe Advance EIC payment ,3
State wages tips etc ,3
Flores Road New Krystalshire KY,2
Michael Tate,0
Christopher Course West Kelsey AR,2
D  f address ZIP,3
Michael Brown,0
Morales-Alexander PLC,1
Allocated tips Control number Advance,3
Locality name  Wage Tax,3
Garcia Roads Suite  New Chelsea ME,2
tips Control number Advance EIC,3
sanction may imposed STATEMENT OMB,3
Maldonado Estates Suite  Christinetown HI,2
Laura Duncan,0
Bobby Torres,0
withheld c ZIP code Social,3
Castro Well West Anna NJ,2
Travis Ridge West Lisaborough CA,2
Melissa Parkways Apt.  Rodriguezfort RI,2
Robert Davidson,0
Sheri Peterson,0
D   Statutor Retirement,3
Kim Gilbert,0
Rachel Cruz,0
c ZIP code Social security,3
William Prince,0
Young Stream East Faith LA,2
Dr. Martin,0
Justin Thompson,0
David Logan,0
Kayla Ports Lambshire IN,2
instructions box   D,3
"Robbins, Weaver and Spencer Group",1
Barr Land Lake James NJ,2
King Heights Lake Alberttown DE,2
Jennifer Savage,0
April Prince,0
"Moore, Brooks and Chapman Group",1
Kevin Forks Sarahberg MT,2
Ponce Harbors Jacobsfurt OH,2
Tony Marks,0
security wages Social security tax,3
Use b Employer identification number,3
"Hall, Brown and Cooke PLC",1
tips Medicare tax withheld Social,3
Henry Jones,0
Villa-Miller Ltd,1
ID number  State wages,3
Robert Crossroad Johnsonton IL,2
Nelson-Mcmahon Group,1
Tyler Smith,0
Coleman Pines Suite  Margaretside WI,2
"Parker, Shelton and Mitchell LLC",1
Wage Tax  Department Revenue,3
Martha Mills Lake Stevenview CA,2
Internal Revenue If required STATEMENT,3
"Petersen, Bates and Jackson Inc",1
Mclaughlin Rapids Lake Josephberg IN,2
Hays Port West Yolanda IN,2
Tax Return This information furnished,3
Blake Lane Apt.  Stacymouth WA,2
"Davis, Knight and Mercer and Sons",1
Fields-Poole PLC,1
Jenkins Motorway Apt.  Alexanderborough MO,2
"Barnett, Walker and Ortega Inc",1
"Robinson, Brooks and Lopez Inc",1
Bethany Ho,0
Wendy Wells Lake Christina WA,2
number  State tips ,3
information furnished Internal Revenue Cut,3
Martinez Neck Julieborough ME,2
wages Social security tax withheld,3
"Davis, Davidson and Brown PLC",1
Kelly Throughway Petersonfort ND,2
Chloe Green,0
Edward Skinner,0
Bishop LLC Group,1
 e first name initial,3
Danielle Leonard,0
required file tax negligence penalty,3
  Other enclosed Notice,3
Moran PLC Inc,1
Morton-Green Group,1
Andrea Walsh,0
Sarah Chavez,0
Thomas Baker,0
Trevor Duncan,0
Adrian Fisher,0
Kevin Ruiz,0
Retirement b emplove lan sickpay,3
"Barnes, Frank and Matthews Group",1
Revenue Service Form Statement se,3
Smith-Goodwin Group,1
"Grant, Morris and Fisher Group",1
Megan Dixon,0
  D  ,3
tax withheld Social security tips,3
Miller-Johnson Inc,1
Social security tips Allocated tips,3
payment Dependent care benefits ,3
enclosed Notice c P ,3
Megan Springs Dawnborough GA,2
Pamela Martinez,0
se file Copy C For,3
Steven River South Andrea VA,2
name  Wage Tax ,3
Nonqualified plans a See instructions,3
security tax withheld Medicare wages,3
Mary Bypass Suite  Cardenasstad PA,2
Park Turnpike Suite  Williamchester OK,2
Woodard Stravenue Suite  East Leahberg VT,2
"Norris, King and Ward and Sons",1
 Nonqualified plans a See,3
Megan Views Suite  Roseland AR,2
REISSUED social security number Visit,3
Jenna Torres,0
Jones Plaza Schmidtview NH,2
Cooper Inc and Sons,1
Jason Barnett,0
Smith Meadows Suite  East Larry GA,2
Mercado-Reynolds and Sons,1
"Hunt, Johnson and Cooper Inc",1
"Walter, Rivera and Smith Inc",1
Leonard Robinson,0
James Garcia,0
Jeffrey Hoffman,0
benefits   e first,3
Lisa Mill West David KY,2
Morgan Shaw,0
Jessica Payne,0
George Knolls Suite  Olsenton ND,2
Carla Doyle,0
d D  f address,3
Jennifer Ramos,0
Stephanie Hernandez,0
Hernandez Inc PLC,1
Weber and Sons Group,1
Jacob Gibbs,0
Alicia Lock Stacyport IN,2
Rodriguez Brooks Apt.  South Desireeview TN,2
Bailey-Gross and Sons,1
Social security wages Social security,3
Retirement b employee plan sickpay,3
Mills Street Apt.  Brandyfurt OK,2
"Anderson, Nelson and Hall LLC",1
STATEMENT OMB Use nsew file,3
Gerald Freeman,0
Holly Acosta,0
"Diaz, Wilson and Hunt and Sons",1
April Lewis,0
Mcgrath Valley Jamesfort ID,2
Barbara Reynolds,0
tax withheld Social security tips,3
Abigail Wagner,0
Jared Lutz,0
Stephanie Mcguire,0
Anthony-Norton Inc,1
Mitchell Union Smithmouth MN,2
David Wolf,0
State income tax  Local,3
tips Medicare tax withheld Social,3
"Jones, Harris and Kim Inc",1
number  State  State,3
Alicia Bauer,0
tax  Local  Local,3
Collins LLC and Sons,1
  State state ID,3
Laura Underpass Apt.  East Katie HI,2
"Roberson, Williams and Cruz Ltd",1
Rocha Squares Suite  New Bradley WV,2
Berg-Gray Ltd,1
Jennifer Groves Stevenport TN,2
Turner Center Apt.  Port Elizabeth MD,2
Other enclosed Notice c G,3
Employer identification number compensation Federal,3
Allison Alexander,0
security tips Allocated tips Control,3
State wages tips  State,3
Jeffrey Stream Martinborough OH,2
Manning-Cummings Ltd,1
Young Ltd LLC,1
Hart and Sons LLC,1
Michael Morgan,0
Walsh Inlet East Dianeville OR,2
Roberts-Morris Group,1
 H   Statutory,3
Control number Advance EIC payment,3
Brandi Rose,0
Chad Underpass Lake Annabury UT,2
care benefit   e,3
Laura Russo,0
Austin Murphy,0
Nancy Lewis,0
Service Form Statement se file,3
Wilson Avenue Apt.  Jenniferton NE,2
Medicare tax withheld Social security,3
Julie Road Tinaton NE,2
Phillip Carroll,0
Victoria Casey,0
Daniel Smith,0
Jonathan Point Port Carolynside DE,2
Belinda Mccarty,0
Thomas-Kerr Inc,1
"Hendricks, Thomas and Hawkins LLC",1
Department Revenue Service Form Statement,3
Riley PLC PLC,1
Robinson Camp Apt.  Rickyfurt WY,2
tips Control number Advance EIC,3
Jeremy Russell,0
Form Statement Copy Be Filed,3
Chandler Underpass Apt.  Glovertown ME,2
Jordan Johnson,0
security tips Allocated tips Control,3
Social security tips  Allocated,3
Timothy Keys New Jessica NC,2
Albert Terrace Suite  Denisefort NH,2
Ruiz Rest Mcmillanbury GA,2
Roberts-Wu and Sons,1
Fitzgerald Motorway Suite  Lake Michellefort KS,2
Filed FEDERAL Tax Return This,3
Shaffer Springs Suite  Toddshire CA,2
Edward Cervantes,0
Taylor Branch Suite  West Thomasbury AR,2
"Coleman, Odom and Evans Ltd",1
Byrd and Sons and Sons,1
Chavez Ltd Group,1
Kim Acevedo,0
Howard Plain Lake Lisa FL,2
Connor Scott,0
Nelson Inc and Sons,1
Gerald Key Apt.  Lake Staceyshire AK,2
Anna Mendoza,0
Barajas Camp Jenniferhaven OR,2
Martha Watson,0
Turner-Michael Inc,1
Matthew Knox,0
Herrera Pine Wilsonton AK,2
Amy Young,0
Barbara Wang,0
"Meza, Young and Rogers Inc",1
OMB Use Rsev file b,3
Betty Thompson,0
Annette Bell,0
Brown-Higgins Inc,1
Robbins Plains Apt.  West Juan VA,2
Kim Evans,0
Mccoy Harbors Stevenburgh CA,2
Joshua Johnson,0
Daniel Drive Apt.  Johnsonside MD,2
initial Lastname  Nonqualified plans,3
security wages Social security tax,3
Amanda Watson,0
Larry Forks West Melissaland FL,2
Craig PLC Ltd,1
Ramirez and Sons Group,1
STATEMENT OMB Use nsew file,3
Nguyen Centers Bettyhaven UT,2
Miller-Phillips Ltd,1
Javier Neck Lake Marychester MA,2
Service Form Statement se file,3
Jonathan Evans,0
Dr. Dustin,0
Timothy Greens Suite  Abigailhaven TN,2
benefits   e first,3
Rivers Summit Vazquezbury DC,2
number Advance EIC payment Dependent,3
Tax  Department Revenue Service,3
care benefit   e,3
Teresa Clark,0
Carlos Overpass Paulport WV,2
Jones-Sullivan and Sons,1
"Oliver, Lindsey and Cunningham LLC",1
Angela Square Lake Mollymouth MT,2
"Randolph, Raymond and Sanchez Group",1
Smith Group LLC,1
number compensation Federal income tax,3
Alvarez Knoll Apt.  East Jenniferville CO,2
"Powell, Torres and Roberts Inc",1
Moreno LLC Group,1
Rebecca Wilkins,0
name initial Last name ,3
Lawrence Simpson,0
ZIP code  State state,3
Cameron Barnes,0
Locality name Wage Tax ,3
Lewis-Diaz and Sons,1
Contreras Group PLC,1
White Lodge West Steven TN,2
"Dixon, Buckley and Smith Group",1
Autumn Matthews,0
Amber Campos,0
Beltran and Sons Inc,1
James Dam Suite  New Laurieside NJ,2
Oneal Village Suite  North Jasonhaven FL,2
No income taxable fail report,3
furnished Internal Revenue If required,3
Stafford Groves Lake Jenniferview MI,2
Paige Garcia,0
Stephen Caldwell,0
Service Form Statement se file,3
 State wages tips ,3
nsew file b Employer identification,3
c d  E ,3
Allison Inc and Sons,1
Wilson-Kim Inc,1
Walker Canyon Wilsonville HI,2
Robert Court Suite  Jaredmouth IN,2
Dawn Chapman,0
Dustin Inlet Kaylafurt CT,2
Simpson Islands Ericaburgh MN,2
Retirement b employee plan sickpay,3
Sherry Fernandez,0
Carrillo Center Jillland FL,2
 Local wages tips etc,3
Walters and Sons Group,1
Michael Mclaughlin,0
Wise Squares Apt.  Barnettside OK,2
furnished Internal Revenue Cut Keep,3
Christopher Long,0
Ronald Bautista,0
Wheeler Park Apt.  Richardfort WA,2
"Barnes, Scott and Pierce LLC",1
Jessica Beck,0
Terrance Turnpike South Ronaldstad MO,2
"Travis, Dickson and Duncan PLC",1
Peterson Fall Wernerhaven DE,2
Henry-Jones Inc,1
Williams PLC LLC,1
Michelle Avenue Theresatown MN,2
"Fisher, Hooper and Torres Ltd",1
identification number compensation Federal income,3
Website STATEMENT OMB Use nsew,3
Travis Inlet Apt.  Williamberg OR,2
G  D  f,3
Warren Trace Suite  Jesusshire AZ,2
tax withhel c ZIP code,3
Locality name Wage Tax ,3
Brenda Tate,0
Leon Cross,0
Nicole Hall,0
"Williams, Mejia and Johnson PLC",1
Wyatt Parks Suite  Hicksmouth NH,2
April Garcia,0
Medicare wages tips Medicare tax,3
Eric Morton,0
Anthony Williams,0
plans a See instructions forbox,3
Alyssa Dean,0
Craig Rios,0
Collins Forge Apt.  Christopherport WY,2
Marie Smith,0
Eric York,0
William Sanchez,0
Whitney Callahan,0
code H   State,3
ID number  State ,3
Arnold Radial Robertsmouth IN,2
Sergio Cox,0
tax withheld Medicare wages tips,3
Aaron Bypass Apt.  Sherrystad MD,2
Davis Curve South Jennifer NC,2
Tony Houston,0
Timothy Finley,0
Sanders Pine Apt.  West Jeanette WV,2
Moore Inc Ltd,1
James Forks Port William KS,2
Jeff Skyway Lopezchester VT,2
"Johns, Diaz and Romero and Sons",1
Mike Williams,0
Control number Advance EIC payment,3
Elizabeth Loop South Tristan WA,2
Neil Palmer,0
number Advance EIC payment ,3
Elliott and Sons and Sons,1
Vanessa Christensen,0
security tips Allocated tips Control,3
 State income tax ,3
Kelly Lodge New Michaelberg AL,2
Anthony Turner,0
Sanders PLC Ltd,1
  e firstname initial,3
Anderson Inc Inc,1
Samuel Brown,0
Victoria Morales,0
Nelson and Sons Ltd,1
Willis Forks Suite  North Carlosmouth WA,2
forbox    Statutor,3
Laura Mountain West Lauriefort VA,2
Annette Harrell,0
"Valencia, Howe and Kemp Group",1
Sandra Forge Apt.  Hamptonbury FL,2
Elizabeth Turnpike North Michellemouth IN,2
Barker-Gregory and Sons,1
 Other enclosed Notice c,3
state ID number  State,3
Cruz Inc Ltd,1
"Juarez, Bruce and Wright Group",1
Daniel Cochran,0
"Novak, Chambers and Allison Inc",1
"Wilson, Caldwell and Landry Ltd",1
Nancy Brock,0
Cobb Pines Powellburgh ID,2
Thomas Viaduct Gonzalesmouth CO,2
Jeffery Taylor,0
Locality name Wage Tax ,3
first name initial Lastname ,3
"Meyers, Mendoza and Jackson Inc",1
Martin-Snyder LLC,1
Alexander-Smith and Sons,1
D  d f address,3
Miller Grove Apt.  Guzmanchester IN,2
Whitaker-Jackson PLC,1
Rickey Edwards,0
Mitchell Cannon,0
Jamie Estates Apt.  Port Williamside DC,2
William Hamilton,0
Andrew Fitzgerald,0
Mark Parkway Chavezton KS,2
Miller Rue Suite  North Patrick CO,2
Timothy Miller,0
Powers Land Suite  Jordanstad CA,2
Social security tax withheld ,3
Nonqualified plans a See instructions,3
Tommy Duncan,0
Mullen Turnpike Jonathanport MD,2
 Local wages tips ,3
"Lynch, White and Lopez PLC",1
Victoria Mountains East Theodore NE,2
Eric Lane East Laurenmouth CT,2
 State  State income,3
 Localityname Wage Tax ,3
Lori Rest East Gerald NM,2
Perry Vista Josephhaven WA,2
Haley Wu,0
Delacruz Tunnel Barrychester UT,2
Jason Hughes,0
a See instructions forbox ,3
Jean Stream Apt.  Jerometon PA,2
Alexander Group Group,1
John Smith,0
Hernandez LLC PLC,1
information furnished Internal Revenue If,3
Mary Mclaughlin,0
Tammy Summit Apt.  Lake Christina KY,2
John Fort Apt.  North Timothy KS,2
John Clayton,0
Lopez Green Smithfort IL,2
Locality name Wage Tax ,3
Chaney PLC Ltd,1
Michael Well Gregoryhaven OH,2
Solomon Parkway West Stephanie OH,2
Johnson Group and Sons,1
Deborah Roberts,0
Eugene Ramirez,0
nsew file b Employer identification,3
Monica Norris,0
E   Other enclosed,3
Hannah Lodge Apt.  Lake Michaelton SD,2
Summers Pass Suite  Woodburgh MO,2
  E  ,3
b Employer identification number compensation,3
EIC payment  Dependent care,3
"Tanner, Richards and Powers Group",1
Martin Ltd LLC,1
Tiffany Black,0
"Moore, Brooks and Taylor PLC",1
Thomas PLC Ltd,1
Edwards Plaza North Austin DE,2
Herring Freeway Meganburgh NE,2
Kimberly Garden Apt.  North Robert ME,2
James Divide Lake Erikport IL,2
Gabriela Lights Caroltown LA,2
withheld Medicare wages tips Medicare,3
 Locality name Wage Tax,3
Bates-Thomas Ltd,1
Banks Plaza Maryburgh CO,2
Social security tips Allocated tips,3
Alexandra Extension Bennettburgh WY,2
Ricardo Underpass Kathrynmouth WY,2
wages tips Medicare tax withheld,3
Scott Smith,0
OMB Use Rsev file b,3
e first name initial Last,3
f address ZIP code ,3
Christopher Moore,0
James Via Apt.  Maryshire ME,2
Smith Shoal Suite  Lake Teresaport ID,2
Mercado and Sons Inc,1
Jeffrey Marsh,0
Sharon Hayes,0
Olivia Clark,0
Matthew Carroll,0
Lee Michael,0
Crystal Martinez,0
code   State state,3
income tax  Local wages,3
Adams-Griffith Inc,1
 D  Statutor Retirement,3
Erin Inlet Suite  New Alec AL,2
Phillips Mission Kevinton NC,2
FEDERAL Tax Return This information,3
Parker PLC Ltd,1
Dale Young,0
care benefits  e first,3
Melissa Powell,0
Chad Ridges Kathleentown MO,2
compensation Federal income tax withheld,3
Travis Summit Farmerbury MD,2
Scott Mountains Monicaville KY,2
Kristine Tunnel Allisonchester MS,2
E   Other enclosed,3
Leblanc Landing Suite  Smithburgh NY,2
Benjamin Parkways Port Tammy AL,2
Gonzalez Shoals Suite  West Joshuashire AK,2
Nelson and Sons PLC,1
number compensation Federal income tax,3
April Mall Apt.  West Andrew VT,2
Jennifer Jefferson,0
Kayla James,0
"Rodriguez, Smith and Peterson PLC",1
"Robinson, Clark and Mason PLC",1
Nicole Path New Davidland MN,2
 State income tax ,3
Oneill-Tucker Group,1
Cooper Dale Apt.  New Megantown ID,2
Kenneth Islands Robertfurt MD,2
Edward Jones,0
Le-Romero PLC,1
Julie Soto,0
Stephen Chavez,0
Brooke Circle Suite  Reeseview OK,2
Vincent Tunnel Suite  Port Nicholas MO,2
Gregory Young,0
Wiley-Carroll LLC,1
Turner Isle West Ashleyshire VT,2
Stevenson-Moran LLC,1
Shane Knight,0
code  State state ID,3
Scott Moore,0
"Adams, Chase and Gilbert Inc",1
Charles Burns,0
"Grant, Duncan and Schmitt Ltd",1
Richards Harbors Suite  Kirkbury PA,2
Butler Vista Apt.  North Rachel DE,2
Diana Reyes,0
c d G  E,3
Jennifer Ports South Christopherfurt VT,2
Wage Tax  Department Revenue,3
"Pace, Jordan and Peters Ltd",1
income tax  Locality name,3
 Locality name Wage Tax,3
Foster Ltd LLC,1
Notice c G  d,3
Troy Fall Apt.  West James OH,2
Jessica Mckinney,0
Ashley Smith,0
Michael Curve Ryanmouth MA,2
Golden and Sons Inc,1
Taylor Ltd LLC,1
withheld Medicare wages tips Medicare,3
Allocated tips Control number Advance,3
Kerr Mission Port Sarahport IL,2
Hernandez Ltd PLC,1
Visit IRS Website STATEMENT OMB,3
Return This information furnished Internal,3
Samuel Larsen,0
Wilson-Perez LLC,1
may imposed STATEMENT OMB income,3
Morton PLC Group,1
Brandon Island Apt.  Matthewfurt VA,2
Brittany Burton,0
Lindsey Lock Sydneyshire FL,2
Rodriguez-Sanchez Inc,1
Russell-Watson PLC,1
code   State state,3
H  f address ZIP,3
Courtney Duran,0
Alexandra Inlet West Annview OH,2
Joshua Stream South Nancymouth FL,2
Christopher Crescent Apt.  Jillhaven SD,2
Dennis Highway Suite  Katherinestad UT,2
Guzman PLC LLC,1
Mrs. Maria,0
name Crossin  Wage Tax,3
b Employer identification number compensation,3
Phillips-Shannon Group,1
Megan Frazier,0
Eric Krause,0
Valdez Field Apt.  Gutierrezview IL,2
Poole Court Scottfort LA,2
Stephens LLC Group,1
Jeremiah Land Suite  Carrieside NJ,2
d f address ZIP code,3
Mary Morales,0
Joe Plaza Matthewfurt RI,2
number  State wages tips,3
Lopez Squares Vasquezborough MI,2
Burton Vista New Gregory NJ,2
c  d  f,3
Troy Cruz,0
Melissa Isle South Sarah RI,2
Rodney Avila,0
"Wagner, Watson and Young Group",1
Jonathan Jordan,0
Torres-Gutierrez PLC,1
Martin Becker,0
"Allen, Jarvis and Mora Inc",1
Steven Davis,0
Jacobs PLC PLC,1
furnished Internal Revenue Cut Keep,3
"Murphy, Miller and Buckley Group",1
"Mcdaniel, Cox and Thompson Ltd",1
Elizabeth Gordon,0
John White,0
Whitney Prairie Suite  East Juanport NE,2
