context,label
Rogers Turnpike Danielbury TX,2
FEDERAL Tax Return This information,3
Day and Sons Group,1
Joshua Cohen,0
Karen Crossroad North Amandaport KY,2
Brittany Russo,0
Michael Cliff Bookerbury WA,2
benefit   e first,3
Edward Landing East Amy AK,2
Strickland LLC Ltd,1
 Locality name  Wage,3
Daisy Wolfe,0
Ernest Edwards,0
Tanner Lodge Apt.  Allenhaven IN,2
imposed STATEMENT OMB income taxable,3
instructionsforbox    ,3
Nelson Neck Apt.  Lake Johnborough NH,2
"Miller, Perez and Byrd and Sons",1
 State state ID number,3
ZIP code  State state,3
Browning Center Apt.  Amandahaven MI,2
tax  Locality name Wage,3
"Parker, Lyons and Braun LLC",1
Rodriguez-Hall LLC,1
Dr. Matthew,0
Chelsea Manors Suite  North Ryanfort HI,2
may imposed STATEMENT OMB income,3
Locality name Wage Tax ,3
Barbara Wang,0
"Robbins, Weaver and Spencer Group",1
Ruiz Rest Mcmillanbury GA,2
a See instructions forbox ,3
d H  f address,3
Raymond Center Foleyville VA,2
Jacqueline Wall Suite  Williamsview MN,2
Wage Tax  Department Revenue,3
income taxable fail report b,3
Wesley Conley,0
Ortiz PLC Inc,1
Luis Price,0
Gabrielle Love,0
Tax Return This information furnished,3
Laura Turner,0
Sarah Russell,0
Revenue If required file tax,3
Deleon-Little Group,1
Adrienne Crescent Suite  West Kristin KY,2
number Visit IRS Website STATEMENT,3
Maria Station Apt.  Doyleborough NC,2
Joshua Via Apt.  New Samueltown UT,2
Department Revenue Service Form Statement,3
Cassandra Light Apt.  Craigbury AR,2
Derek Manor Malonestad VA,2
Department Revenue Service Form Statement,3
Local income tax  Locality,3
Nicholas Cliffs Apt.  Hallchester NJ,2
"Perkins, Beasley and Randall and Sons",1
Melissa Fall Apt.  Petersonshire AK,2
Sandra Forge Apt.  Hamptonbury FL,2
"Jackson, Singleton and Gutierrez and Sons",1
Travis Jennings,0
Department Revenue Service Form Statement,3
Sanchez and Sons Group,1
Thomas Greens Suite  Berryville VT,2
required file tax negligence penalty,3
Ashley Ports Patelshire AK,2
Barrett-Richardson Ltd,1
security number This information furnished,3
Wright-Houston LLC,1
Sean Barr,0
Davis Mills Apt.  Destinyfurt WY,2
Willie Ranch North Luis IL,2
ID number  State wages,3
Steven Davis,0
Cynthia Frazier,0
Scott Highway Apt.  Chapmantown LA,2
Adrian Martin,0
Carlos Mitchell,0
c d H  f,3
Carson-Pearson LLC,1
Martin Smith,0
Patterson PLC Ltd,1
Ronald Stravenue South Brandy MI,2
Alvarado Points North Timothyfort NC,2
Loretta Bryant,0
Cain Square Bakerport WA,2
Cooper Island Suite  East Peterborough HI,2
Jacqueline Kline,0
Rachel Loaf Apt.  Lake Patricialand RI,2
Local wages tips etc ,3
income tax  Local ,3
Wanda Ward,0
 Department Revenue Service Form,3
Medicare wages tips Medicare tax,3
"Mclean, Baldwin and Bowen Group",1
Charles Long,0
David Nixon,0
Joseph Kelly,0
Christopher Parkway Apt.  South Dennishaven MS,2
Espinoza LLC Ltd,1
first nameand initial Last name,3
  H  ,3
Dorothy Lakes Apt.  Callahanside NE,2
Maddox Inc PLC,1
Anthony Watkins,0
  G  Statutory,3
Harrington-Cook Ltd,1
Little Falls Snyderton TX,2
Hart LLC Inc,1
Tim Dennis,0
Alexandra Ports Huynhborough VA,2
Mejia Mission Lake Valeriemouth VA,2
John Henry,0
Hickman Points Alanmouth ID,2
Armstrong Gateway Karenbury NC,2
security wages Social security tax,3
sickpay   Other enclosed,3
Alicia Run Suite  North Ryanside AK,2
Laura Moreno,0
Davidson-Browning Ltd,1
X x H  ,3
Statement Copy Be Filed FEDERAL,3
"Jensen, Fernandez and Fleming Ltd",1
Chloe Green,0
Brandon Hardy,0
Scott Port Apt.  New Edwardside LA,2
Amanda Woods,0
Robert Cervantes,0
Molina Ltd Group,1
security tax withheld Medicare wages,3
Sarah Phillips,0
Kelly Rapids Jackburgh MD,2
Brandon Wells Suite  Williamsstad NC,2
Tina Road Apt.  North David CT,2
  Other enclosed Notice,3
Mark Trail Suite  East Stevenville WV,2
Miranda Anderson,0
Local income tax  Localityname,3
Rowe Group LLC,1
This information furnished Internal Revenue,3
Hall Glen Danielleview LA,2
Brown Falls Markview DE,2
Lloyd Mews Morenoland MA,2
 Local income tax ,3
Townsend Place Suite  Lake Mary WV,2
income tax withheld c ZIP,3
plans a See instructions forbox,3
"Owen, Myers and Brooks Group",1
Nicole Simmons,0
Internal Revenue If required file,3
employee plan sickpay H ,3
Evans LLC Ltd,1
"Barnes, Scott and Pierce LLC",1
David Turner,0
Patricia Centers Michaelport DC,2
Stacy Dodson,0
Caroline Butler,0
Mrs. Amanda,0
Social security wages Social security,3
Coleman Pines Suite  Margaretside WI,2
Valentine Group Group,1
Tucker Ltd Ltd,1
Morgan Shaw,0
Heather Plains Suite  Cathystad UT,2
Wise Trail North Ryanfurt NV,2
 State wages tips ,3
Emily Simpson,0
Emily Stravenue Brianshire MO,2
Villa-Miller Ltd,1
Fletcher Courts Apt.  Rodriguezberg NJ,2
Carter Group LLC,1
Kane Inc Ltd,1
Tracy Davies,0
Wagner-Chandler Group,1
Alvarez Mission Kellystad LA,2
information furnished Internal Revenue If,3
Benson Mill Apt.  North Jessica CA,2
Wright Ltd Inc,1
William Squares Apt.  West Julie AK,2
Amy Villages Mitchellchester AZ,2
"Morrow, Black and Fleming and Sons",1
Castillo Inc and Sons,1
"Bennett, Allen and Yang Inc",1
withheld Medicare wages tips Medicare,3
Schneider-Bailey LLC,1
Christine Holland,0
Service Form Statement Copy Be,3
Hudson Village Schmitttown PA,2
Smith LLC Group,1
Costa Valleys Suite  Rosestad MI,2
Alexander-Gallagher PLC,1
"Casey, Green and Morales Ltd",1
Steven Pines Apt.  Moodyview AL,2
Crystal Martinez,0
tax negligence penalty sanction may,3
Bailey Group Group,1
Laura Russo,0
Trevor Duncan,0
STATEMENT OMB Use nsew file,3
Yolanda Place Suite  Lake Christinafort OR,2
Terri Sanders,0
Taylor Simmons,0
John Jenkins,0
Hicks LLC Inc,1
Jessica Collins,0
Wendy Harbor Snydertown KS,2
Martha Watson,0
Hoffman Rue Suite  Curtismouth DE,2
Davis Brooks East Sandra LA,2
Underwood and Sons LLC,1
Eric Torres,0
Francisco Row Apt.  North Cole ID,2
  e firstname initial,3
income tax withheld c ZIP,3
"Bruce, Morris and Riddle PLC",1
"Garcia, Campbell and Wheeler Ltd",1
Melissa Evans,0
Garner PLC and Sons,1
Beard Overpass East Courtneyburgh ME,2
"Bailey, Crawford and Taylor Ltd",1
Heather Armstrong,0
income tax  Local ,3
Angela Hebert,0
Henry Neck Suite  Port Angelastad IA,2
White Inc Inc,1
"Burgess, Wilson and Davis and Sons",1
Joseph Martinez,0
Malone Gardens Suite  Stewartbury OK,2
Moore Group Group,1
Thomas and Sons Inc,1
Smith-Goodwin Group,1
 State income tax ,3
Scott Cape Suite  Frankshire WI,2
Stephens Roads New Jameshaven IN,2
"Martinez, Golden and Edwards and Sons",1
Joshua Johnson,0
Meyer Ltd PLC,1
Kimberly Canyon Apt.  Kristinemouth SC,2
Deborah Manor Suite  Conniemouth VT,2
number Advance EIC payment Dependent,3
Gonzalez Pines Port Sean NV,2
Hammond Inc LLC,1
Thomas Village Devinhaven HI,2
tips Allocated tips Control numbe,3
 Dependent care benefit ,3
 Local income tax ,3
Elizabeth Villages Suite  Jonesfurt PA,2
Leslie Cortez,0
Deleon-Cooper LLC,1
Return This information furnished Internal,3
  D  ,3
payment Dependent care benefit ,3
Shawn Bailey,0
Miller-Thomas Inc,1
Daniel Greene,0
Steven River South Andrea VA,2
Young-Anderson Ltd,1
Samuel Williams,0
Susan Islands Suite  Benjaminburgh MS,2
Edward Armstrong,0
Hernandez PLC Ltd,1
Daniel Green South Erikside IL,2
Brown Vista Christyhaven NH,2
Sean Williamson,0
Local income tax  Locality,3
State income tax  Local,3
tips Medicare tax withheld Social,3
Tiffany Ramos,0
Emily Little,0
e first name initial Last,3
Alexander Haynes,0
"Bradley, Rodriguez and Shannon Group",1
"Barnes, Frank and Matthews Group",1
"Suarez, Rose and Hull Ltd",1
Russell Bird,0
Huber-Frazier LLC,1
Melissa Gross,0
Blake Alley Apt.  West Jamesborough MO,2
withheld  Medicare wages tips,3
Morton PLC Group,1
Evans Springs Apt.  Elizabethland AK,2
name  Nonqualified plans a,3
withheld Medicare wages tips Medicare,3
Swanson-Esparza and Sons,1
 Local  Local income,3
Reid LLC Ltd,1
Locality name  Wage Tax,3
Erika Meza,0
number Advance EIC payment ,3
Chandler-Harrison and Sons,1
b Employer identification number compensation,3
  e first nameand,3
Kimberly Taylor,0
Peters-Grant PLC,1
Brian Booth,0
Brady Wall Apt.  North Carol DE,2
number  State  State,3
Davidson Inc Inc,1
Norris-Watson and Sons,1
"Peters, Diaz and Herrera PLC",1
Ashley Robinson,0
withheld Medicare wages tips Medicare,3
c ZIP code Social security,3
security tax withheld Medicare wages,3
Wilson Centers Apt.  Jessicafurt NC,2
Jesse James,0
Larry Hill,0
Jessica Robinson,0
Justin Thompson,0
Vanessa Cape Apt.  Port Jasonstad SC,2
Harris Inc LLC,1
Statement Copy Be Filed FEDERAL,3
Michael Smith,0
"Chavez, Rodriguez and Thompson PLC",1
Shannon Chase,0
Jason Barnett,0
This information furnished Internal Revenue,3
Hart and Sons LLC,1
"Watson, Love and Gray Inc",1
b emplove plan sickpay ,3
Nathan Fork South Marcus NJ,2
Bowen Coves North Ronaldstad IL,2
Diaz Green Ashleyburgh IN,2
ZIP code Social security wages,3
Parks Ltd LLC,1
Other enclosed Notice c G,3
withheld Social security tips Allocated,3
Garcia and Sons Inc,1
Patrick Lee,0
Michael Reed,0
 Local income tax ,3
Huffman Ltd Ltd,1
Crystal Carlson,0
Jessica Lawrence,0
Pennington-Ramirez PLC,1
"Small, Roth and Morgan PLC",1
Moss-Le and Sons,1
negligence penalty sanction may imposed,3
"Grant, Morris and Fisher Group",1
Mendoza-Lopez Ltd,1
Huber Island Suite  Collinshaven IN,2
Compton-Fitzgerald Ltd,1
Copy Be Filed FEDERAL Tax,3
d  P  f,3
Jacob Cove East Ryanburgh PA,2
James Rodriguez,0
Jody Cook,0
Nathan Gomez,0
Adam Plains Suite  Sandymouth AR,2
Melissa Street Suite  Lake Joel AK,2
Miller Drive Suite  Mooreburgh NH,2
Sherry Fernandez,0
"Weiss, Anderson and Thompson PLC",1
Olsen Cove Suite  South Lisa IA,2
Frederick Island Walterbury CO,2
tax withheld Medicare wages tips,3
Kevin Extension New Lisastad AL,2
Rebecca Golden,0
Miller Lights Apt.  Port Lorimouth CO,2
Davis LLC LLC,1
Harper Course Apt.  North Wendy VT,2
Hayes-Shepherd LLC,1
Nolan Stream Suite  Fernandezberg CT,2
Katie Harbors West Richard FL,2
Davis Group LLC,1
Vance Union Suite  Pattersonchester VT,2
Tonya Causeway New Davidborough AL,2
William Stein,0
Patterson-Brown PLC,1
"Wilson, Woods and Palmer LLC",1
Kimberly Alley Apt.  Mckenzieton PA,2
Austin Atkins,0
c D  d D,3
Billy Harbor West Brittney OH,2
Ross Garcia,0
"Campos, Jones and Sharp PLC",1
Revenue Service Form Statement se,3
Carolyn Bowers,0
Gregory Freeway Lindaview IN,2
Darius Moore,0
security number This information furnished,3
Return This information furnished Internal,3
Walker Ltd and Sons,1
Andrew Murphy,0
Megan Smith,0
Thomas Casey,0
imposed income taxable fail report,3
Revenue Service Form Statement Copy,3
State income tax  Local,3
wages tips etc  Local,3
Kevin Reilly,0
plan sickpay X  ,3
security tips Allocated tips Control,3
Clay Loop New Williamburgh SC,2
b employee plan sick pay,3
Edwards Ltd Group,1
David Valley Jonesmouth ND,2
Jones PLC LLC,1
Jennifer Khan,0
"Davis, Jones and Ford Ltd",1
Campbell PLC PLC,1
Melissa Patel,0
etc  Local income tax,3
Moore Port Apt.  New Ryan ME,2
Brown Mission Suite  Lake Jamesbury CA,2
"Green, Gentry and Strickland Ltd",1
 Department Revenue Service Form,3
Daniel Ford Suite  New Jill ND,2
Connie Rangel,0
Ryan Nelson,0
Young-Peterson and Sons,1
Martin-Snyder LLC,1
plan sick pay x ,3
Steven Mason,0
Garcia LLC PLC,1
Steven Views North Amytown MO,2
State  State income tax,3
Derrick Jarvis,0
"Jackson, King and Peters Ltd",1
Medicare tax withheld Social security,3
EIC payment Dependent care benefits,3
EIC payment  Dependent care,3
William Ryan,0
  e firstname initial,3
Coffey-Johnson Group,1
Walker and Sons Ltd,1
Courtney Christian,0
"Maldonado, French and Combs Group",1
Stevenson Islands Sarahbury WY,2
Johnson Via Lake Alyssa CO,2
Nicholas Meyer,0
Diaz Group and Sons,1
Jacobs PLC Group,1
tips Allocated tips Control number,3
Advance EIC payment Dependent care,3
April Salinas,0
Williams-Walters LLC,1
David Wilkins,0
Morton-Blevins Inc,1
Elizabeth Shelton,0
Medina-Powell and Sons,1
Anderson-Anderson Inc,1
code  State state ID,3
Harvey Club South Melissabury AZ,2
Social security tips Allocated tips,3
Mary Hamilton,0
instructions forbox   H,3
withheld c ZIP code Social,3
Brown Ltd Ltd,1
Wilson-Atkins and Sons,1
"Knight, Mccoy and Nicholson Inc",1
Martinez Trail Suite  Whitechester AL,2
"Evans, Thomas and Hansen LLC",1
Brooke Robinson,0
 Allocated tips Control number,3
income tax withheld c ZIP,3
Ayala Isle Suite  Hernandezville AZ,2
Charles Alley New Albert MS,2
Sarah Walks Apt.  South David DE,2
Brandon Well Lake Kellyfurt NH,2
Benjamin Springs Jonesview NY,2
Luna Plaza Suite  Smithmouth CA,2
Green-Bryan Ltd,1
Jennifer Chen,0
compensation Federal income tax withheld,3
Jackson Radial Davisfurt NV,2
Kenneth Islands Robertfurt MD,2
Danielle Keys Suite  Lake Christopher FL,2
Nicholas Causeway Walkermouth KY,2
Gary Bennett,0
State wages tips etc ,3
Walker Meadow Suite  West Leslietown TX,2
"Walker, Taylor and James Ltd",1
Arias Lights Apt.  Jasonview NC,2
wages tips Medicare tax withheld,3
Hernandez LLC PLC,1
Jeffrey Loop Suite  Toniside NV,2
Seth Valdez,0
number  State wages tips,3
Michael Curve Ryanmouth MA,2
Website STATEMENT OMB Use b,3
Allocated tips Control number Advance,3
Garcia Roads Suite  New Chelsea ME,2
 State state ID number,3
Joshua Campbell,0
Carl Divide East Kaylaside NC,2
furnished Internal Revenue Cut Keep,3
  Other enclosed Notice,3
Dodson-Keller PLC,1
Ewing Drives Christopherton MD,2
"Cook, Pena and Santiago Ltd",1
Jasmine Gray,0
Patrick Plaza Reedbury GA,2
e firstname initial Lastname ,3
Jenna Street Suite  Simmonsberg RI,2
"Mccarthy, Hahn and Mack LLC",1
"Miller, Garcia and Burgess Inc",1
Anderson Ltd PLC,1
nsew file b Employer identification,3
Lindsey Wilson,0
White LLC Ltd,1
Escobar Street Suite  Lesliehaven IN,2
Young Burg Apt.  New Mark SC,2
"Barnes, Johnson and Ball LLC",1
Daniel Smith,0
Brian Webb,0
address ZIP code  State,3
Payne Port Suite  Port Jennifer CA,2
Anthony Summit Apt.  Goodwinville TX,2
Lara-Perry Group,1
c d   f,3
Luke Turner,0
Leon Cross,0
Williams Terrace Jenkinsmouth LA,2
Mary Square Suite  Lake Kevin AR,2
Erika Hodges,0
Phelps Inc Inc,1
Maldonado Lodge Johnsonview MS,2
Fletcher Estates Matthewside FL,2
Brown-Cole Group,1
Justin Passage Johnstonside WA,2
Steven Garcia,0
etc  Local income tax,3
Hernandez Inc PLC,1
Thompson Inlet Suite  Nicholashaven IL,2
Chelsey Jones,0
Curtis Coves Gentryton SC,2
Brandon Charles,0
James Lawrence,0
Internal Revenue Cut Keep lower,3
Anthony Greens Apt.  Mauriceside NY,2
income tax  Local wages,3
Arnold Radial Robertsmouth IN,2
 Statutor Retirement  employe,3
"Gardner, Middleton and West Inc",1
Thomas PLC Ltd,1
  Other enclosed Notice,3
Jermaine Mews Sarahside CA,2
Dr. Dustin,0
Roth Ridge Lunaville KS,2
 d D  f,3
D  d D ,3
firstname initial Lastname  Nonqualified,3
Thompson Inc Inc,1
Mr. Corey,0
Jordan Taylor,0
Keep lower portion REISSUED social,3
Cassandra Gonzalez,0
OMB income taxable fail report,3
John Wright,0
Allocated tips Control number Advance,3
Russell Clayton,0
Hall Plain Suite  Wilkinsonton MD,2
Jessica Beck,0
"Kelly, Davis and Garcia Group",1
Bryan Bush,0
Jackson-Grant LLC,1
Owens PLC Group,1
Scott Inc Ltd,1
IRS Website STATEMENT OMB Use,3
Amber Hunt,0
Lastname  Nonqualified plans a,3
Garcia Fort Suite  East Madeline OH,2
Jordan Johnson,0
"Todd, Williams and Graham PLC",1
"Little, Rodriguez and White Group",1
Thompson Inc and Sons,1
West Inc PLC,1
Cochran-Stephenson Inc,1
b Employer identification number compensation,3
 Dependent care benefits ,3
Thomas Creek South Hectormouth MT,2
tax  Locality name ,3
Statutory Retirement b employee plan,3
Ferguson Skyway New Normanton CA,2
Craig Rios,0
compensation Federal income tax withheld,3
Jennifer Plain New Jeffreyberg DE,2
Fox Group Ltd,1
Jeffrey Jordan,0
Rollins-Brooks LLC,1
withheld c ZIP code Social,3
security tips Allocated tips ,3
Gloria Islands Suite  Katrinamouth MO,2
Lowe Coves Suite  Jeffreyland ID,2
State income tax  Local,3
 Department Revenue Service Form,3
Sharon Sanders,0
Morrow Ltd Ltd,1
Jessica Gates,0
"White, Thompson and Blackburn Group",1
Clayton Shore Suite  Whitebury NM,2
Melissa Lakes Suite  Montgomeryshire CA,2
Revenue Service Form Statement Copy,3
Internal Revenue If required file,3
Blackwell Drive South Robert MD,2
  Statutory Retirement b,3
Day Inc LLC,1
Aaron Manning,0
Nicole Park Joneschester NH,2
Eric Benson,0
Dale Summit East Brendastad VA,2
English-Curtis Inc,1
Richard Davila,0
Claudia Miller,0
Tanya Adams,0
code Social security wages Social,3
James Mcdaniel,0
Jessica Knight,0
Morgan Ville Toddfurt MS,2
Be Filed FEDERAL Tax Return,3
OMB file tax negligence penalty,3
Kevin Fowler,0
Williams Station North Maurice AR,2
Internal Revenue If required STATEMENT,3
Rebecca Lawrence,0
Suarez-Duke Ltd,1
care benefits   e,3
Timothy Roberts,0
Erickson Tunnel Suite  Rachelberg WV,2
"Davis, Knight and Mercer and Sons",1
Other enclosed Notice c d,3
Harrell-Solis PLC,1
Rachel Lodge Kristenfurt KS,2
Revenue Service Form Statement Copy,3
Hill Forest Salasstad MN,2
Henderson Heights West Ericland WA,2
Nicole King,0
John Williams,0
Daniel Compton,0
"Payne, Shaffer and Mitchell Group",1
Stephen Miller,0
X X   Other,3
"Tanner, Richards and Powers Group",1
"Henry, Cunningham and Simpson Inc",1
tax  Locality name Wage,3
Davila Islands Apt.  Joseborough PA,2
Cox Vista Apt.  East Bobbyburgh NY,2
Quinn-Allen Ltd,1
Brown Dale Susanshire RI,2
withheld c ZIP code Social,3
Katherine Singh,0
 Locality name Wage Tax,3
Earl Hale,0
Sanchez-Lee and Sons,1
Shelly Holmes,0
Kyle Cruz,0
Kayla Plains Apt.  Dwayneside MS,2
Combs-Smith Ltd,1
Suzanne Lozano,0
Vega PLC LLC,1
Dunn Bridge Suite  Swansonberg CO,2
"Norman, Good and Jones PLC",1
Nicole Molina,0
Erika Giles,0
file Copy C For Use,3
Chan Lakes Suite  Torresstad WA,2
"Leon, Edwards and Chen Ltd",1
Andrea Manning,0
"Rodriguez, Young and Rodriguez Ltd",1
Kenneth Squares Suite  East Ashleyfurt MS,2
James Hill East Garystad CT,2
wages tips Medicare tax withheld,3
Thomas Field Apt.  Arnoldview CA,2
security wages Social security tax,3
Mitchell-Fernandez Ltd,1
sanction may imposed STATEMENT OMB,3
Padilla-Murphy and Sons,1
If required file tax negligence,3
Johnson-Barry and Sons,1
Whitehead Summit Trevorville DC,2
Joseph Spence,0
employe lan sickpay X ,3
name DO Wage Tax ,3
Wells Wells Suite  Port Carlaburgh CO,2
Stephen Street Apt.  South Mary NE,2
Lisa Garcia,0
Thomas Trafficway West Michael MI,2
Wallace Green Apt.  Erikahaven WA,2
James-Keith PLC,1
tax  Locality name Wage,3
Russo-Peterson and Sons,1
Brittany Moreno,0
Brian Alvarado,0
James Rue New Tiffanybury OK,2
Hart-Reyes and Sons,1
 State income tax ,3
Caleb Bell,0
Elizabeth Woods,0
State income tax  Local,3
 State state ID number,3
Wilson-Harrison PLC,1
Ryan Barker,0
X x E  ,3
Torres Ltd LLC,1
Marilyn Flat Lake Sherryfurt DE,2
 H  f address,3
Christopher Gonzales,0
Mr. Nathan,0
Edward Miller,0
e first name initial Last,3
"Hernandez, Ruiz and Williams and Sons",1
Kayla Walks South Brittany CT,2
Erickson Hills East Mikayla FL,2
Sylvia Place South Erinview MT,2
 D   Statutor,3
Stephanie Garcia,0
security tips Allocated tips Control,3
f address ZIP code ,3
Katherine Point East Benjamin DC,2
 Dependent care benefits ,3
John Ports Suite  New Douglas MN,2
Ashley Salazar,0
imposed STATEMENT OMB income taxable,3
Chloe Phillips,0
Chapman Inc LLC,1
Kevin Flat Apt.  Toddtown WA,2
number Visit IRS Website STATEMENT,3
Anderson-Smith Ltd,1
 Department Revenue Service Form,3
 D  Statutor Retirement,3
Pamela Wall Apt.  North Christina IL,2
Wright-Nguyen Group,1
Nathaniel Kelly,0
Benjamin Extensions Apt.  East Victoriastad WV,2
Moss Motorway Apt.  South William DC,2
Mary Zimmerman,0
Kristine Tunnel Allisonchester MS,2
Richard Ross,0
Amy Radial Apt.  Lake Samantha CA,2
Wells-Conrad Group,1
 State wages tips etc,3
furnished Internal Revenue If required,3
Christopher Norton,0
Kenneth Ridge Apt.  West Markport AR,2
Lee-Fuller PLC,1
Larson Lodge South Davidfort MN,2
Cook LLC and Sons,1
White Gardens Suite  South Jasminchester OH,2
"Hancock, Brown and Pierce PLC",1
Christopher Jones,0
Federal income tax withheld c,3
James Island Apt.  West Briantown ID,2
John Mccarthy,0
See instructions forbox  ,3
Kimberly Cross,0
sick pay   Other,3
Local income tax  Locality,3
Brown-Higgins Inc,1
Travis Wilkerson,0
Arellano Circle West Cynthiaborough MA,2
State state ID number ,3
Brock-Jenkins Group,1
Eric Locks Suite  Donnatown MA,2
Payne Key Williamsfurt UT,2
Casey Howe,0
Kelly Plaza Johnsonfurt ID,2
"Johnson, Garcia and Allen PLC",1
Hale Parkways Apt.  Ochoabury UT,2
Garcia Gardens Samanthaville CT,2
benefit   e firstname,3
Joseph Wood,0
Richard Johnson,0
Mejia Ltd LLC,1
Rivera Centers West Ashleytown WV,2
Miller Group and Sons,1
Alexander Todd,0
box    ,3
Bryant Ltd Group,1
Robbins Port Apt.  Lake Tinafort IL,2
sanction may imposed STATEMENT OMB,3
Edgar Everett,0
King-Smith Inc,1
"Hansen, Ford and Smith and Sons",1
Justin Hughes,0
State state ID number ,3
Dunlap-Lee Ltd,1
Winters Heights Suite  Bakershire NJ,2
Travis Summit Farmerbury MD,2
Nicole Carter,0
Sherri Fork Suite  East Kevin IA,2
"Smith, Mann and Rice Ltd",1
Destiny Key Apt.  Paulport IN,2
"Davis, Dominguez and Cruz and Sons",1
Velasquez LLC and Sons,1
plans a See instructionsforbox ,3
Thompson-Mcgee and Sons,1
Richard Rodriguez,0
furnished Internal Revenue Cut Keep,3
"Johnson, Patrick and Miller LLC",1
Wood-Owens Ltd,1
"Fisher, Jones and Butler and Sons",1
Reginald Landing Suite  Port Danielbury SC,2
Palmer-Daniels Group,1
withheld Social security tips Allocated,3
Sims-Barnes Ltd,1
Mora Street South Stephenhaven PA,2
code Social security wages Social,3
Newman Turnpike Apt.  North Susanfort IN,2
Mrs. Maria,0
Michele Ports Lake Cameronchester OK,2
number Advance EIC payment ,3
information furnished Internal Revenue If,3
Rose Key Heatherborough KY,2
"Curtis, Sutton and Lewis PLC",1
Cut Keep lower portion REISSUED,3
  Statutor Retirement b,3
Barnes-Strong Group,1
Emily Parker,0
This information furnished Internal Revenue,3
Travis Ortiz,0
Michael Ridge Suite  Lake Karen MN,2
Charles Run Knappton NH,2
David Hamilton,0
Crystal Munoz,0
Other enclosed Notice d H,3
Troy Isle Apt.  Hugheshaven MO,2
 Dependent care benefits ,3
Barbara Reynolds,0
"Diaz, Wilson and Hunt and Sons",1
Fisher-Harper and Sons,1
Joshua Drive Aguirreshire CA,2
Megan Forks Suite  Lake Rachel NH,2
Last name  Nonqualified plans,3
Brandon Hayes,0
name initial Last name ,3
Ashley Fort Rodriguezburgh MS,2
Joseph Hall,0
Woodard Group Group,1
Robin Hernandez,0
Ronald Ball,0
Ross Rue Hooperburgh MI,2
Denise Stravenue Apt.  West Brendafurt RI,2
Eric Summit Suite  Maryhaven OH,2
Durham Island Amandastad UT,2
Rocha-Jackson Inc,1
Andrea Stravenue Suite  Shaneland WI,2
State wages tips  State,3
wages tips etc  Local,3
P   Statutor Retirement,3
Joseph Smith,0
Knight Forges Suite  Chentown WI,2
Julie Reyes,0
Adam Corner Rayview AL,2
Alexa Wade,0
Higgins Inc Inc,1
"Anderson, Nelson and Hall LLC",1
emplove plan sickpay  Donna,3
enclosed Notice c E ,3
Zachary Hill Lake Brentview NE,2
Collins Inc PLC,1
Oneill Estates West Timothytown NM,2
wages tips Medicare tax withheld,3
Medicare wages tips Medicare tax,3
Michael Gordon,0
Smith-Silva Inc,1
Nichols Inc Ltd,1
state ID number  State,3
security tips  Allocated tips,3
Smith-Johnson Group,1
Michelle Long,0
Megan Matthews,0
Stokes Forest Suite  Garyland IA,2
Sheila Holmes,0
"Huff, Cooke and George Inc",1
tax withheld Social security tips,3
Jones Plaza Schmidtview NH,2
Federal income tax withheld c,3
Christopher Crest Bennettbury WY,2
West-King and Sons,1
Lisa Curve Suite  Michaelport HI,2
Samuel Howard,0
wages tips Medicare tax withheld,3
 D   Statutory,3
Adams-Everett Group,1
income tax  Locality name,3
Jonathan Jordan,0
Lamb-Grant and Sons,1
Ian Coves Melissashire LA,2
Hansen Unions Stanleyberg LA,2
Angela Stream Apt.  Joshuachester NC,2
Bruce Green North Jenna UT,2
Johnson Loaf East Elizabeth AZ,2
"Rangel, Wiggins and Ortega Ltd",1
FEDERAL Tax Return This information,3
"Galvan, Mays and Valdez Inc",1
Mann Ridge Lake Rebeccaberg AZ,2
etc  Local income tax,3
Christopher Moore,0
David Walters,0
Laura Brown,0
See instructions forbox  ,3
Local income tax  Locality,3
Brian Common Suite  East Lisa UT,2
Cut Keep lower portion REISSUED,3
Johnson Lane Williamfort FL,2
David Rhodes,0
James Smith,0
Cochran and Sons Ltd,1
Kristi Johnson,0
Kari Villages Peterfurt GA,2
William Harrison,0
first name initial Last name,3
Smith-Anderson and Sons,1
 State  State income,3
Chambers Shoal Suite  Morganland AR,2
number Rise v file Visit,3
Ashley Rue Suite  Mayomouth DC,2
Wade Bypass Port Johnchester NV,2
Bell Overpass North Kimberly MD,2
Vincent Tunnel Suite  Port Nicholas MO,2
Anthony Johnson,0
Stephens Canyon Patriciafort DC,2
Welch-Meadows LLC,1
STATEMENT OMB Use nsev file,3
King Group Group,1
Samantha Gray,0
code  State state ID,3
"Freeman, Patterson and Taylor LLC",1
Lastname  Nonqualified plans a,3
benefit   e firstname,3
EIC payment  Dependent carebenefits,3
Sherry Spencer,0
Johnson LLC PLC,1
Anderson-Ho Ltd,1
Lynn LLC Inc,1
Ryan Smith,0
Laura Goodwin,0
Bianca Pennington,0
Cannon Coves Suite  Philipbury HI,2
Brady Ltd Ltd,1
Advance EIC payment  Dependent,3
Kevin Gateway Apt.  Port Kelli CO,2
Rivera Haven Apt.  Port Bobby NM,2
"Miller, Lawson and Shepherd Inc",1
Carolyn Collins,0
Andrew Station Watkinsfurt NH,2
Michelle Kennedy,0
Jeremy Street East Anthonyfort NM,2
"Cruz, Rodriguez and Moran PLC",1
Traci Knight,0
